Product.code	Bureau.of.Meteorology.station.number	Year	Month	Day	Rainfall.amount..millimetres.	Period.over.which.rainfall.was.measured..days.	Quality	Month_seq	rnum	date_yyyymmdd
IDCJAC0009	40175	1949	6	30	0	NA	Y	30	912	1949-06-30
IDCJAC0009	40175	1949	7	1	0	NA	Y	31	913	1949-07-01
IDCJAC0009	40175	1949	7	2	0	NA	Y	31	914	1949-07-02
IDCJAC0009	40175	1949	7	3	0	NA	Y	31	915	1949-07-03
IDCJAC0009	40175	1949	7	4	0	NA	Y	31	916	1949-07-04
IDCJAC0009	40175	1949	7	5	0	NA	Y	31	917	1949-07-05
IDCJAC0009	40175	1949	7	6	0	NA	Y	31	918	1949-07-06
IDCJAC0009	40175	1949	7	7	0	NA	Y	31	919	1949-07-07
IDCJAC0009	40175	1949	7	8	0	NA	Y	31	920	1949-07-08
IDCJAC0009	40175	1949	7	9	0	NA	Y	31	921	1949-07-09
IDCJAC0009	40175	1949	7	10	0	NA	Y	31	922	1949-07-10
IDCJAC0009	40175	1949	7	11	0	NA	Y	31	923	1949-07-11
IDCJAC0009	40175	1949	7	12	3.3	1	Y	31	924	1949-07-12
IDCJAC0009	40175	1949	7	13	3	1	Y	31	925	1949-07-13
IDCJAC0009	40175	1949	7	14	9.9	1	Y	31	926	1949-07-14
IDCJAC0009	40175	1949	7	15	0.3	1	Y	31	927	1949-07-15
IDCJAC0009	40175	1949	7	16	13	1	Y	31	928	1949-07-16
IDCJAC0009	40175	1949	7	17	45	1	Y	31	929	1949-07-17
IDCJAC0009	40175	1949	7	18	9.7	1	Y	31	930	1949-07-18
IDCJAC0009	40175	1949	7	19	6.9	1	Y	31	931	1949-07-19
IDCJAC0009	40175	1949	7	20	0	NA	Y	31	932	1949-07-20
IDCJAC0009	40175	1949	7	21	0	NA	Y	31	933	1949-07-21
IDCJAC0009	40175	1949	7	22	0	NA	Y	31	934	1949-07-22
IDCJAC0009	40175	1949	7	23	0	NA	Y	31	935	1949-07-23
IDCJAC0009	40175	1949	7	24	0	NA	Y	31	936	1949-07-24
IDCJAC0009	40175	1949	7	25	6.6	1	Y	31	937	1949-07-25
IDCJAC0009	40175	1949	7	26	0	NA	Y	31	938	1949-07-26
IDCJAC0009	40175	1949	7	27	0	NA	Y	31	939	1949-07-27
IDCJAC0009	40175	1949	7	28	0	NA	Y	31	940	1949-07-28
IDCJAC0009	40175	1949	7	29	0	NA	Y	31	941	1949-07-29
IDCJAC0009	40175	1949	7	30	0	NA	Y	31	942	1949-07-30
IDCJAC0009	40175	1949	7	31	0	NA	Y	31	943	1949-07-31
IDCJAC0009	40175	1949	8	1	0	NA	Y	32	944	1949-08-01
IDCJAC0009	40175	1949	8	2	0	NA	Y	32	945	1949-08-02
IDCJAC0009	40175	1949	8	3	0	NA	Y	32	946	1949-08-03
IDCJAC0009	40175	1949	8	4	0	NA	Y	32	947	1949-08-04
IDCJAC0009	40175	1949	8	5	0	NA	Y	32	948	1949-08-05
IDCJAC0009	40175	1949	8	6	0	NA	Y	32	949	1949-08-06
IDCJAC0009	40175	1949	8	7	1.8	1	Y	32	950	1949-08-07
IDCJAC0009	40175	1949	8	8	2.5	1	Y	32	951	1949-08-08
IDCJAC0009	40175	1949	8	9	0	NA	Y	32	952	1949-08-09
IDCJAC0009	40175	1949	8	10	0	NA	Y	32	953	1949-08-10
IDCJAC0009	40175	1949	8	11	0	NA	Y	32	954	1949-08-11
IDCJAC0009	40175	1949	8	12	0	NA	Y	32	955	1949-08-12
IDCJAC0009	40175	1949	8	13	0	NA	Y	32	956	1949-08-13
IDCJAC0009	40175	1949	8	14	48.5	1	Y	32	957	1949-08-14
IDCJAC0009	40175	1949	8	15	13.7	1	Y	32	958	1949-08-15
IDCJAC0009	40175	1949	8	16	0	NA	Y	32	959	1949-08-16
IDCJAC0009	40175	1949	8	17	0	NA	Y	32	960	1949-08-17
IDCJAC0009	40175	1949	8	18	0	NA	Y	32	961	1949-08-18
IDCJAC0009	40175	1949	8	19	0	NA	Y	32	962	1949-08-19
IDCJAC0009	40175	1949	8	20	0	NA	Y	32	963	1949-08-20
IDCJAC0009	40175	1949	8	21	0	NA	Y	32	964	1949-08-21
IDCJAC0009	40175	1949	8	22	0	NA	Y	32	965	1949-08-22
IDCJAC0009	40175	1949	8	23	0	NA	Y	32	966	1949-08-23
IDCJAC0009	40175	1949	8	24	26.2	1	Y	32	967	1949-08-24
IDCJAC0009	40175	1949	8	25	0	NA	Y	32	968	1949-08-25
IDCJAC0009	40175	1949	8	26	3.3	1	Y	32	969	1949-08-26
IDCJAC0009	40175	1949	8	27	0	NA	Y	32	970	1949-08-27
IDCJAC0009	40175	1949	8	28	0	NA	Y	32	971	1949-08-28
IDCJAC0009	40175	1949	8	29	0	NA	Y	32	972	1949-08-29
IDCJAC0009	40175	1949	8	30	0	NA	Y	32	973	1949-08-30
IDCJAC0009	40175	1949	8	31	0	NA	Y	32	974	1949-08-31
IDCJAC0009	40175	1949	9	1	0	NA	Y	33	975	1949-09-01
IDCJAC0009	40175	1949	9	2	5.3	1	Y	33	976	1949-09-02
IDCJAC0009	40175	1949	9	3	0.3	1	Y	33	977	1949-09-03
IDCJAC0009	40175	1949	9	4	0	NA	Y	33	978	1949-09-04
IDCJAC0009	40175	1949	9	5	0	NA	Y	33	979	1949-09-05
IDCJAC0009	40175	1949	9	6	0	NA	Y	33	980	1949-09-06
IDCJAC0009	40175	1949	9	7	0	NA	Y	33	981	1949-09-07
IDCJAC0009	40175	1949	9	8	73.9	1	Y	33	982	1949-09-08
IDCJAC0009	40175	1949	9	9	0	NA	Y	33	983	1949-09-09
IDCJAC0009	40175	1949	9	10	16	1	Y	33	984	1949-09-10
IDCJAC0009	40175	1949	9	11	15.7	1	Y	33	985	1949-09-11
IDCJAC0009	40175	1949	9	12	1	1	Y	33	986	1949-09-12
IDCJAC0009	40175	1949	9	13	0	NA	Y	33	987	1949-09-13
IDCJAC0009	40175	1949	9	14	4.1	1	Y	33	988	1949-09-14
IDCJAC0009	40175	1949	9	15	0	NA	Y	33	989	1949-09-15
IDCJAC0009	40175	1949	9	16	0	NA	Y	33	990	1949-09-16
IDCJAC0009	40175	1949	9	17	0	NA	Y	33	991	1949-09-17
IDCJAC0009	40175	1949	9	18	0	NA	Y	33	992	1949-09-18
IDCJAC0009	40175	1949	9	19	0	NA	Y	33	993	1949-09-19
IDCJAC0009	40175	1949	9	20	7.4	1	Y	33	994	1949-09-20
IDCJAC0009	40175	1949	9	21	0.3	1	Y	33	995	1949-09-21
IDCJAC0009	40175	1949	9	22	0	NA	Y	33	996	1949-09-22
IDCJAC0009	40175	1949	9	23	0	NA	Y	33	997	1949-09-23
IDCJAC0009	40175	1949	9	24	0	NA	Y	33	998	1949-09-24
IDCJAC0009	40175	1949	9	25	1.8	1	Y	33	999	1949-09-25
IDCJAC0009	40175	1949	9	26	0	NA	Y	33	1000	1949-09-26
IDCJAC0009	40175	1949	9	27	0	NA	Y	33	1001	1949-09-27
IDCJAC0009	40175	1949	9	28	0	NA	Y	33	1002	1949-09-28
IDCJAC0009	40175	1949	9	29	2	1	Y	33	1003	1949-09-29
IDCJAC0009	40175	1949	9	30	0.5	1	Y	33	1004	1949-09-30
IDCJAC0009	40175	1949	10	1	3	1	Y	34	1005	1949-10-01
IDCJAC0009	40175	1949	10	2	1.3	1	Y	34	1006	1949-10-02
IDCJAC0009	40175	1949	10	3	0	NA	Y	34	1007	1949-10-03
IDCJAC0009	40175	1949	10	4	0	NA	Y	34	1008	1949-10-04
IDCJAC0009	40175	1949	10	5	0	NA	Y	34	1009	1949-10-05
IDCJAC0009	40175	1949	10	6	1	1	Y	34	1010	1949-10-06
IDCJAC0009	40175	1949	10	7	5.6	1	Y	34	1011	1949-10-07
IDCJAC0009	40175	1949	10	8	18.8	1	Y	34	1012	1949-10-08
IDCJAC0009	40175	1949	10	9	0.3	1	Y	34	1013	1949-10-09
IDCJAC0009	40175	1949	10	10	0	NA	Y	34	1014	1949-10-10
IDCJAC0009	40175	1949	10	11	0	NA	Y	34	1015	1949-10-11
IDCJAC0009	40175	1949	10	12	0	NA	Y	34	1016	1949-10-12
IDCJAC0009	40175	1949	10	13	0	NA	Y	34	1017	1949-10-13
IDCJAC0009	40175	1949	10	14	2.5	1	Y	34	1018	1949-10-14
IDCJAC0009	40175	1949	10	15	12.7	1	Y	34	1019	1949-10-15
IDCJAC0009	40175	1949	10	16	0	NA	Y	34	1020	1949-10-16
IDCJAC0009	40175	1949	10	17	0	NA	Y	34	1021	1949-10-17
IDCJAC0009	40175	1949	10	18	8.4	1	Y	34	1022	1949-10-18
IDCJAC0009	40175	1949	10	19	0	NA	Y	34	1023	1949-10-19
IDCJAC0009	40175	1949	10	20	0	NA	Y	34	1024	1949-10-20
IDCJAC0009	40175	1949	10	21	0	NA	Y	34	1025	1949-10-21
IDCJAC0009	40175	1949	10	22	0	NA	Y	34	1026	1949-10-22
IDCJAC0009	40175	1949	10	23	0	NA	Y	34	1027	1949-10-23
IDCJAC0009	40175	1949	10	24	26.2	1	Y	34	1028	1949-10-24
IDCJAC0009	40175	1949	10	25	80.3	1	Y	34	1029	1949-10-25
IDCJAC0009	40175	1949	10	26	29.7	1	Y	34	1030	1949-10-26
IDCJAC0009	40175	1949	10	27	0	NA	Y	34	1031	1949-10-27
IDCJAC0009	40175	1949	10	28	0	NA	Y	34	1032	1949-10-28
IDCJAC0009	40175	1949	10	29	23.6	1	Y	34	1033	1949-10-29
IDCJAC0009	40175	1949	10	30	0.5	1	Y	34	1034	1949-10-30
IDCJAC0009	40175	1949	10	31	2	1	Y	34	1035	1949-10-31
IDCJAC0009	40175	1949	11	1	4.1	1	Y	35	1036	1949-11-01
IDCJAC0009	40175	1949	11	2	0	NA	Y	35	1037	1949-11-02
IDCJAC0009	40175	1949	11	3	0	NA	Y	35	1038	1949-11-03
IDCJAC0009	40175	1949	11	4	0	NA	Y	35	1039	1949-11-04
IDCJAC0009	40175	1949	11	5	0	NA	Y	35	1040	1949-11-05
IDCJAC0009	40175	1949	11	6	0	NA	Y	35	1041	1949-11-06
IDCJAC0009	40175	1949	11	7	0	NA	Y	35	1042	1949-11-07
IDCJAC0009	40175	1949	11	8	0	NA	Y	35	1043	1949-11-08
IDCJAC0009	40175	1949	11	9	2	1	Y	35	1044	1949-11-09
IDCJAC0009	40175	1949	11	10	15.2	1	Y	35	1045	1949-11-10
IDCJAC0009	40175	1949	11	11	0.5	1	Y	35	1046	1949-11-11
IDCJAC0009	40175	1949	11	12	0	NA	Y	35	1047	1949-11-12
IDCJAC0009	40175	1949	11	13	0.8	1	Y	35	1048	1949-11-13
IDCJAC0009	40175	1949	11	14	0	NA	Y	35	1049	1949-11-14
IDCJAC0009	40175	1949	11	15	0	NA	Y	35	1050	1949-11-15
IDCJAC0009	40175	1949	11	16	0	NA	Y	35	1051	1949-11-16
IDCJAC0009	40175	1949	11	17	0	NA	Y	35	1052	1949-11-17
IDCJAC0009	40175	1949	11	18	0	NA	Y	35	1053	1949-11-18
IDCJAC0009	40175	1949	11	19	0	NA	Y	35	1054	1949-11-19
IDCJAC0009	40175	1949	11	20	0.3	1	Y	35	1055	1949-11-20
IDCJAC0009	40175	1949	11	21	0	NA	Y	35	1056	1949-11-21
IDCJAC0009	40175	1949	11	22	0.3	1	Y	35	1057	1949-11-22
IDCJAC0009	40175	1949	11	23	1.8	1	Y	35	1058	1949-11-23
IDCJAC0009	40175	1949	11	24	0	NA	Y	35	1059	1949-11-24
IDCJAC0009	40175	1949	11	25	0	NA	Y	35	1060	1949-11-25
IDCJAC0009	40175	1949	11	26	0	NA	Y	35	1061	1949-11-26
IDCJAC0009	40175	1949	11	27	21.8	1	Y	35	1062	1949-11-27
IDCJAC0009	40175	1949	11	28	43.2	1	Y	35	1063	1949-11-28
IDCJAC0009	40175	1949	11	29	0.5	1	Y	35	1064	1949-11-29
IDCJAC0009	40175	1949	11	30	1.3	1	Y	35	1065	1949-11-30
IDCJAC0009	40175	1949	12	1	0	NA	Y	36	1066	1949-12-01
IDCJAC0009	40175	1949	12	2	0	NA	Y	36	1067	1949-12-02
IDCJAC0009	40175	1949	12	3	0	NA	Y	36	1068	1949-12-03
IDCJAC0009	40175	1949	12	4	0	NA	Y	36	1069	1949-12-04
IDCJAC0009	40175	1949	12	5	0	NA	Y	36	1070	1949-12-05
IDCJAC0009	40175	1949	12	6	0	NA	Y	36	1071	1949-12-06
IDCJAC0009	40175	1949	12	7	0	NA	Y	36	1072	1949-12-07
IDCJAC0009	40175	1949	12	8	0.3	1	Y	36	1073	1949-12-08
IDCJAC0009	40175	1949	12	9	0	NA	Y	36	1074	1949-12-09
IDCJAC0009	40175	1949	12	10	18	1	Y	36	1075	1949-12-10
IDCJAC0009	40175	1949	12	11	10.7	1	Y	36	1076	1949-12-11
IDCJAC0009	40175	1949	12	12	0	NA	Y	36	1077	1949-12-12
IDCJAC0009	40175	1949	12	13	0	NA	Y	36	1078	1949-12-13
IDCJAC0009	40175	1949	12	14	0	NA	Y	36	1079	1949-12-14
IDCJAC0009	40175	1949	12	15	10.9	1	Y	36	1080	1949-12-15
IDCJAC0009	40175	1949	12	16	0	NA	Y	36	1081	1949-12-16
IDCJAC0009	40175	1949	12	17	29	1	Y	36	1082	1949-12-17
IDCJAC0009	40175	1949	12	18	0	NA	Y	36	1083	1949-12-18
IDCJAC0009	40175	1949	12	19	0	NA	Y	36	1084	1949-12-19
IDCJAC0009	40175	1949	12	20	0	NA	Y	36	1085	1949-12-20
IDCJAC0009	40175	1949	12	21	0	NA	Y	36	1086	1949-12-21
IDCJAC0009	40175	1949	12	22	0	NA	Y	36	1087	1949-12-22
IDCJAC0009	40175	1949	12	23	0	NA	Y	36	1088	1949-12-23
IDCJAC0009	40175	1949	12	24	0	NA	Y	36	1089	1949-12-24
IDCJAC0009	40175	1949	12	25	0	NA	Y	36	1090	1949-12-25
IDCJAC0009	40175	1949	12	26	0	NA	Y	36	1091	1949-12-26
IDCJAC0009	40175	1949	12	27	0	NA	Y	36	1092	1949-12-27
IDCJAC0009	40175	1949	12	28	0	NA	Y	36	1093	1949-12-28
IDCJAC0009	40175	1949	12	29	0	NA	Y	36	1094	1949-12-29
IDCJAC0009	40175	1949	12	30	0	NA	Y	36	1095	1949-12-30
IDCJAC0009	40175	1949	12	31	0	NA	Y	36	1096	1949-12-31
IDCJAC0009	40175	1950	1	1	0	NA	Y	37	1097	1950-01-01
IDCJAC0009	40175	1950	1	2	0	NA	Y	37	1098	1950-01-02
IDCJAC0009	40175	1950	1	3	5.8	1	Y	37	1099	1950-01-03
IDCJAC0009	40175	1950	1	4	0	NA	Y	37	1100	1950-01-04
IDCJAC0009	40175	1950	1	5	2.8	1	Y	37	1101	1950-01-05
IDCJAC0009	40175	1950	1	6	0	NA	Y	37	1102	1950-01-06
IDCJAC0009	40175	1950	1	7	0	NA	Y	37	1103	1950-01-07
IDCJAC0009	40175	1950	1	8	0	NA	Y	37	1104	1950-01-08
IDCJAC0009	40175	1950	1	9	0	NA	Y	37	1105	1950-01-09
IDCJAC0009	40175	1950	1	10	0	NA	Y	37	1106	1950-01-10
IDCJAC0009	40175	1950	1	11	0	NA	Y	37	1107	1950-01-11
IDCJAC0009	40175	1950	1	12	0	NA	Y	37	1108	1950-01-12
IDCJAC0009	40175	1950	1	13	0	NA	Y	37	1109	1950-01-13
IDCJAC0009	40175	1950	1	14	2.5	1	Y	37	1110	1950-01-14
IDCJAC0009	40175	1950	1	15	0	NA	Y	37	1111	1950-01-15
IDCJAC0009	40175	1950	1	16	2.5	1	Y	37	1112	1950-01-16
IDCJAC0009	40175	1950	1	17	2	1	Y	37	1113	1950-01-17
IDCJAC0009	40175	1950	1	18	33	1	Y	37	1114	1950-01-18
IDCJAC0009	40175	1950	1	19	42.9	1	Y	37	1115	1950-01-19
IDCJAC0009	40175	1950	1	20	0	NA	Y	37	1116	1950-01-20
IDCJAC0009	40175	1950	1	21	0	NA	Y	37	1117	1950-01-21
IDCJAC0009	40175	1950	1	22	0	NA	Y	37	1118	1950-01-22
IDCJAC0009	40175	1950	1	23	0	NA	Y	37	1119	1950-01-23
IDCJAC0009	40175	1950	1	24	10.7	1	Y	37	1120	1950-01-24
IDCJAC0009	40175	1950	1	25	0	NA	Y	37	1121	1950-01-25
IDCJAC0009	40175	1950	1	26	0	NA	Y	37	1122	1950-01-26
IDCJAC0009	40175	1950	1	27	0	NA	Y	37	1123	1950-01-27
IDCJAC0009	40175	1950	1	28	31	1	Y	37	1124	1950-01-28
IDCJAC0009	40175	1950	1	29	0	NA	Y	37	1125	1950-01-29
IDCJAC0009	40175	1950	1	30	0	NA	Y	37	1126	1950-01-30
IDCJAC0009	40175	1950	1	31	0	NA	Y	37	1127	1950-01-31
IDCJAC0009	40175	1950	2	1	0	NA	Y	38	1128	1950-02-01
IDCJAC0009	40175	1950	2	2	0	NA	Y	38	1129	1950-02-02
IDCJAC0009	40175	1950	2	3	0.8	1	Y	38	1130	1950-02-03
IDCJAC0009	40175	1950	2	4	0	NA	Y	38	1131	1950-02-04
IDCJAC0009	40175	1950	2	5	0	NA	Y	38	1132	1950-02-05
IDCJAC0009	40175	1950	2	6	5.3	1	Y	38	1133	1950-02-06
IDCJAC0009	40175	1950	2	7	15.2	1	Y	38	1134	1950-02-07
IDCJAC0009	40175	1950	2	8	0.3	1	Y	38	1135	1950-02-08
IDCJAC0009	40175	1950	2	9	0	NA	Y	38	1136	1950-02-09
IDCJAC0009	40175	1950	2	10	0	NA	Y	38	1137	1950-02-10
IDCJAC0009	40175	1950	2	11	18.5	1	Y	38	1138	1950-02-11
IDCJAC0009	40175	1950	2	12	31	1	Y	38	1139	1950-02-12
IDCJAC0009	40175	1950	2	13	15.7	1	Y	38	1140	1950-02-13
IDCJAC0009	40175	1950	2	14	16.5	1	Y	38	1141	1950-02-14
IDCJAC0009	40175	1950	2	15	24.1	1	Y	38	1142	1950-02-15
IDCJAC0009	40175	1950	2	16	2.5	1	Y	38	1143	1950-02-16
IDCJAC0009	40175	1950	2	17	6.1	1	Y	38	1144	1950-02-17
IDCJAC0009	40175	1950	2	18	77.7	1	Y	38	1145	1950-02-18
IDCJAC0009	40175	1950	2	19	9.1	1	Y	38	1146	1950-02-19
IDCJAC0009	40175	1950	2	20	3.3	1	Y	38	1147	1950-02-20
IDCJAC0009	40175	1950	2	21	0	NA	Y	38	1148	1950-02-21
IDCJAC0009	40175	1950	2	22	6.6	1	Y	38	1149	1950-02-22
IDCJAC0009	40175	1950	2	23	7.4	1	Y	38	1150	1950-02-23
IDCJAC0009	40175	1950	2	24	4.1	1	Y	38	1151	1950-02-24
IDCJAC0009	40175	1950	2	25	18.8	1	Y	38	1152	1950-02-25
IDCJAC0009	40175	1950	2	26	27.7	1	Y	38	1153	1950-02-26
IDCJAC0009	40175	1950	2	27	25.4	1	Y	38	1154	1950-02-27
IDCJAC0009	40175	1950	2	28	84.3	1	Y	38	1155	1950-02-28
IDCJAC0009	40175	1950	3	1	4.3	1	Y	39	1156	1950-03-01
IDCJAC0009	40175	1950	3	2	0	NA	Y	39	1157	1950-03-02
IDCJAC0009	40175	1950	3	3	0	NA	Y	39	1158	1950-03-03
IDCJAC0009	40175	1950	3	4	0	NA	Y	39	1159	1950-03-04
IDCJAC0009	40175	1950	3	5	0	NA	Y	39	1160	1950-03-05
IDCJAC0009	40175	1950	3	6	2.5	1	Y	39	1161	1950-03-06
IDCJAC0009	40175	1950	3	7	0	NA	Y	39	1162	1950-03-07
IDCJAC0009	40175	1950	3	8	0.5	1	Y	39	1163	1950-03-08
IDCJAC0009	40175	1950	3	9	0	NA	Y	39	1164	1950-03-09
IDCJAC0009	40175	1950	3	10	2	1	Y	39	1165	1950-03-10
IDCJAC0009	40175	1950	3	11	4.8	1	Y	39	1166	1950-03-11
IDCJAC0009	40175	1950	3	12	0	NA	Y	39	1167	1950-03-12
IDCJAC0009	40175	1950	3	13	0	NA	Y	39	1168	1950-03-13
IDCJAC0009	40175	1950	3	14	13	1	Y	39	1169	1950-03-14
IDCJAC0009	40175	1950	3	15	29.5	1	Y	39	1170	1950-03-15
IDCJAC0009	40175	1950	3	16	2.3	1	Y	39	1171	1950-03-16
IDCJAC0009	40175	1950	3	17	0	NA	Y	39	1172	1950-03-17
IDCJAC0009	40175	1950	3	18	0	NA	Y	39	1173	1950-03-18
IDCJAC0009	40175	1950	3	19	0	NA	Y	39	1174	1950-03-19
IDCJAC0009	40175	1950	3	20	0	NA	Y	39	1175	1950-03-20
IDCJAC0009	40175	1950	3	21	8.4	1	Y	39	1176	1950-03-21
IDCJAC0009	40175	1950	3	22	8.1	1	Y	39	1177	1950-03-22
IDCJAC0009	40175	1950	3	23	28.2	1	Y	39	1178	1950-03-23
IDCJAC0009	40175	1950	3	24	0.3	1	Y	39	1179	1950-03-24
IDCJAC0009	40175	1950	3	25	0.5	1	Y	39	1180	1950-03-25
IDCJAC0009	40175	1950	3	26	4.3	1	Y	39	1181	1950-03-26
IDCJAC0009	40175	1950	3	27	7.1	1	Y	39	1182	1950-03-27
IDCJAC0009	40175	1950	3	28	0.8	1	Y	39	1183	1950-03-28
IDCJAC0009	40175	1950	3	29	0	NA	Y	39	1184	1950-03-29
IDCJAC0009	40175	1950	3	30	4.3	1	Y	39	1185	1950-03-30
IDCJAC0009	40175	1950	3	31	0	NA	Y	39	1186	1950-03-31
IDCJAC0009	40175	1950	4	1	4.1	1	Y	40	1187	1950-04-01
IDCJAC0009	40175	1950	4	2	1.3	1	Y	40	1188	1950-04-02
IDCJAC0009	40175	1950	4	3	0	NA	Y	40	1189	1950-04-03
IDCJAC0009	40175	1950	4	4	0	NA	Y	40	1190	1950-04-04
IDCJAC0009	40175	1950	4	5	0	NA	Y	40	1191	1950-04-05
IDCJAC0009	40175	1950	4	6	8.1	1	Y	40	1192	1950-04-06
IDCJAC0009	40175	1950	4	7	0.5	1	Y	40	1193	1950-04-07
IDCJAC0009	40175	1950	4	8	12.2	1	Y	40	1194	1950-04-08
IDCJAC0009	40175	1950	4	9	0.3	1	Y	40	1195	1950-04-09
IDCJAC0009	40175	1950	4	10	0	NA	Y	40	1196	1950-04-10
IDCJAC0009	40175	1950	4	11	36.3	1	Y	40	1197	1950-04-11
IDCJAC0009	40175	1950	4	12	19.8	1	Y	40	1198	1950-04-12
IDCJAC0009	40175	1950	4	13	4.3	1	Y	40	1199	1950-04-13
IDCJAC0009	40175	1950	4	14	2.8	1	Y	40	1200	1950-04-14
IDCJAC0009	40175	1950	4	15	5.6	1	Y	40	1201	1950-04-15
IDCJAC0009	40175	1950	4	16	2.8	1	Y	40	1202	1950-04-16
IDCJAC0009	40175	1950	4	17	0	NA	Y	40	1203	1950-04-17
IDCJAC0009	40175	1950	4	18	4.1	1	Y	40	1204	1950-04-18
IDCJAC0009	40175	1950	4	19	1.3	1	Y	40	1205	1950-04-19
IDCJAC0009	40175	1950	4	20	0	NA	Y	40	1206	1950-04-20
IDCJAC0009	40175	1950	4	21	4.3	1	Y	40	1207	1950-04-21
IDCJAC0009	40175	1950	4	22	26.7	1	Y	40	1208	1950-04-22
IDCJAC0009	40175	1950	4	23	15	1	Y	40	1209	1950-04-23
IDCJAC0009	40175	1950	4	24	10.4	1	Y	40	1210	1950-04-24
IDCJAC0009	40175	1950	4	25	0	NA	Y	40	1211	1950-04-25
IDCJAC0009	40175	1950	4	26	0	NA	Y	40	1212	1950-04-26
IDCJAC0009	40175	1950	4	27	5.8	1	Y	40	1213	1950-04-27
IDCJAC0009	40175	1950	4	28	7.6	1	Y	40	1214	1950-04-28
IDCJAC0009	40175	1950	4	29	23.6	1	Y	40	1215	1950-04-29
IDCJAC0009	40175	1950	4	30	57.7	1	Y	40	1216	1950-04-30
IDCJAC0009	40175	1950	5	1	33	1	Y	41	1217	1950-05-01
IDCJAC0009	40175	1950	5	2	1.8	1	Y	41	1218	1950-05-02
IDCJAC0009	40175	1950	5	3	23.6	1	Y	41	1219	1950-05-03
IDCJAC0009	40175	1950	5	4	0	NA	Y	41	1220	1950-05-04
IDCJAC0009	40175	1950	5	5	0	NA	Y	41	1221	1950-05-05
IDCJAC0009	40175	1950	5	6	0	NA	Y	41	1222	1950-05-06
IDCJAC0009	40175	1950	5	7	0	NA	Y	41	1223	1950-05-07
IDCJAC0009	40175	1950	5	8	0	NA	Y	41	1224	1950-05-08
IDCJAC0009	40175	1950	5	9	0	NA	Y	41	1225	1950-05-09
IDCJAC0009	40175	1950	5	10	0	NA	Y	41	1226	1950-05-10
IDCJAC0009	40175	1950	5	11	0	NA	Y	41	1227	1950-05-11
IDCJAC0009	40175	1950	5	12	0	NA	Y	41	1228	1950-05-12
IDCJAC0009	40175	1950	5	13	0	NA	Y	41	1229	1950-05-13
IDCJAC0009	40175	1950	5	14	0	NA	Y	41	1230	1950-05-14
IDCJAC0009	40175	1950	5	15	0	NA	Y	41	1231	1950-05-15
IDCJAC0009	40175	1950	5	16	0	NA	Y	41	1232	1950-05-16
IDCJAC0009	40175	1950	5	17	0	NA	Y	41	1233	1950-05-17
IDCJAC0009	40175	1950	5	18	0	NA	Y	41	1234	1950-05-18
IDCJAC0009	40175	1950	5	19	0	NA	Y	41	1235	1950-05-19
IDCJAC0009	40175	1950	5	20	0.5	1	Y	41	1236	1950-05-20
IDCJAC0009	40175	1950	5	21	24.9	1	Y	41	1237	1950-05-21
IDCJAC0009	40175	1950	5	22	5.8	1	Y	41	1238	1950-05-22
IDCJAC0009	40175	1950	5	23	0	NA	Y	41	1239	1950-05-23
IDCJAC0009	40175	1950	5	24	4.6	1	Y	41	1240	1950-05-24
IDCJAC0009	40175	1950	5	25	8.1	1	Y	41	1241	1950-05-25
IDCJAC0009	40175	1950	5	26	0.5	1	Y	41	1242	1950-05-26
IDCJAC0009	40175	1950	5	27	0	NA	Y	41	1243	1950-05-27
IDCJAC0009	40175	1950	5	28	0	NA	Y	41	1244	1950-05-28
IDCJAC0009	40175	1950	5	29	0	NA	Y	41	1245	1950-05-29
IDCJAC0009	40175	1950	5	30	0	NA	Y	41	1246	1950-05-30
IDCJAC0009	40175	1950	5	31	0	NA	Y	41	1247	1950-05-31
IDCJAC0009	40175	1950	6	1	0	NA	Y	42	1248	1950-06-01
IDCJAC0009	40175	1950	6	2	0	NA	Y	42	1249	1950-06-02
IDCJAC0009	40175	1950	6	3	0	NA	Y	42	1250	1950-06-03
IDCJAC0009	40175	1950	6	4	0	NA	Y	42	1251	1950-06-04
IDCJAC0009	40175	1950	6	5	0	NA	Y	42	1252	1950-06-05
IDCJAC0009	40175	1950	6	6	1	1	Y	42	1253	1950-06-06
IDCJAC0009	40175	1950	6	7	33	1	Y	42	1254	1950-06-07
IDCJAC0009	40175	1950	6	8	10.2	1	Y	42	1255	1950-06-08
IDCJAC0009	40175	1950	6	9	0	NA	Y	42	1256	1950-06-09
IDCJAC0009	40175	1950	6	10	0	NA	Y	42	1257	1950-06-10
IDCJAC0009	40175	1950	6	11	10.9	1	Y	42	1258	1950-06-11
IDCJAC0009	40175	1950	6	12	0	NA	Y	42	1259	1950-06-12
IDCJAC0009	40175	1950	6	13	0	NA	Y	42	1260	1950-06-13
IDCJAC0009	40175	1950	6	14	0.5	1	Y	42	1261	1950-06-14
IDCJAC0009	40175	1950	6	15	12.4	1	Y	42	1262	1950-06-15
IDCJAC0009	40175	1950	6	16	1.5	1	Y	42	1263	1950-06-16
IDCJAC0009	40175	1950	6	17	0	NA	Y	42	1264	1950-06-17
IDCJAC0009	40175	1950	6	18	3.3	1	Y	42	1265	1950-06-18
IDCJAC0009	40175	1950	6	19	11.2	1	Y	42	1266	1950-06-19
IDCJAC0009	40175	1950	6	20	21.6	1	Y	42	1267	1950-06-20
