Product.code	Bureau.of.Meteorology.station.number	Year	Month	Day	Rainfall.amount..millimetres.	Period.over.which.rainfall.was.measured..days.	Quality	Month_seq	rnum	date_yyyymmdd
IDCJAC0009	39085	1945	2	19	0	NA	Y	698	21234	1945-02-19
IDCJAC0009	39085	1945	2	20	0	NA	Y	698	21235	1945-02-20
IDCJAC0009	39085	1945	2	21	0	NA	Y	698	21236	1945-02-21
IDCJAC0009	39085	1945	2	22	0	NA	Y	698	21237	1945-02-22
IDCJAC0009	39085	1945	2	23	6.4	1	Y	698	21238	1945-02-23
IDCJAC0009	39085	1945	2	24	18.3	1	Y	698	21239	1945-02-24
IDCJAC0009	39085	1945	2	25	0.5	1	Y	698	21240	1945-02-25
IDCJAC0009	39085	1945	2	26	54.1	1	Y	698	21241	1945-02-26
IDCJAC0009	39085	1945	2	27	62.7	1	Y	698	21242	1945-02-27
IDCJAC0009	39085	1945	2	28	0	NA	Y	698	21243	1945-02-28
IDCJAC0009	39085	1945	3	1	0	NA	Y	699	21244	1945-03-01
IDCJAC0009	39085	1945	3	2	0	NA	Y	699	21245	1945-03-02
IDCJAC0009	39085	1945	3	3	0	NA	Y	699	21246	1945-03-03
IDCJAC0009	39085	1945	3	4	4.3	1	Y	699	21247	1945-03-04
IDCJAC0009	39085	1945	3	5	0	NA	Y	699	21248	1945-03-05
IDCJAC0009	39085	1945	3	6	0.3	1	Y	699	21249	1945-03-06
IDCJAC0009	39085	1945	3	7	0.3	1	Y	699	21250	1945-03-07
IDCJAC0009	39085	1945	3	8	0	NA	Y	699	21251	1945-03-08
IDCJAC0009	39085	1945	3	9	0	NA	Y	699	21252	1945-03-09
IDCJAC0009	39085	1945	3	10	0	NA	Y	699	21253	1945-03-10
IDCJAC0009	39085	1945	3	11	0	NA	Y	699	21254	1945-03-11
IDCJAC0009	39085	1945	3	12	5.1	1	Y	699	21255	1945-03-12
IDCJAC0009	39085	1945	3	13	0.5	1	Y	699	21256	1945-03-13
IDCJAC0009	39085	1945	3	14	6.9	1	Y	699	21257	1945-03-14
IDCJAC0009	39085	1945	3	15	0	NA	Y	699	21258	1945-03-15
IDCJAC0009	39085	1945	3	16	0	NA	Y	699	21259	1945-03-16
IDCJAC0009	39085	1945	3	17	0.3	1	Y	699	21260	1945-03-17
IDCJAC0009	39085	1945	3	18	0	NA	Y	699	21261	1945-03-18
IDCJAC0009	39085	1945	3	19	1.5	1	Y	699	21262	1945-03-19
IDCJAC0009	39085	1945	3	20	3.8	1	Y	699	21263	1945-03-20
IDCJAC0009	39085	1945	3	21	0	NA	Y	699	21264	1945-03-21
IDCJAC0009	39085	1945	3	22	28.4	1	Y	699	21265	1945-03-22
IDCJAC0009	39085	1945	3	23	0.8	1	Y	699	21266	1945-03-23
IDCJAC0009	39085	1945	3	24	0	NA	Y	699	21267	1945-03-24
IDCJAC0009	39085	1945	3	25	0	NA	Y	699	21268	1945-03-25
IDCJAC0009	39085	1945	3	26	4.6	1	Y	699	21269	1945-03-26
IDCJAC0009	39085	1945	3	27	0.8	1	Y	699	21270	1945-03-27
IDCJAC0009	39085	1945	3	28	3	1	Y	699	21271	1945-03-28
IDCJAC0009	39085	1945	3	29	0	NA	Y	699	21272	1945-03-29
IDCJAC0009	39085	1945	3	30	1	1	Y	699	21273	1945-03-30
IDCJAC0009	39085	1945	3	31	0.5	1	Y	699	21274	1945-03-31
IDCJAC0009	39085	1945	4	1	0.3	1	Y	700	21275	1945-04-01
IDCJAC0009	39085	1945	4	2	3.8	1	Y	700	21276	1945-04-02
IDCJAC0009	39085	1945	4	3	0	NA	Y	700	21277	1945-04-03
IDCJAC0009	39085	1945	4	4	0.3	1	Y	700	21278	1945-04-04
IDCJAC0009	39085	1945	4	5	0	NA	Y	700	21279	1945-04-05
IDCJAC0009	39085	1945	4	6	0	NA	Y	700	21280	1945-04-06
IDCJAC0009	39085	1945	4	7	0	NA	Y	700	21281	1945-04-07
IDCJAC0009	39085	1945	4	8	0	NA	Y	700	21282	1945-04-08
IDCJAC0009	39085	1945	4	9	0	NA	Y	700	21283	1945-04-09
IDCJAC0009	39085	1945	4	10	0	NA	Y	700	21284	1945-04-10
IDCJAC0009	39085	1945	4	11	0	NA	Y	700	21285	1945-04-11
IDCJAC0009	39085	1945	4	12	0	NA	Y	700	21286	1945-04-12
IDCJAC0009	39085	1945	4	13	1.3	1	Y	700	21287	1945-04-13
IDCJAC0009	39085	1945	4	14	0.5	1	Y	700	21288	1945-04-14
IDCJAC0009	39085	1945	4	15	1.8	1	Y	700	21289	1945-04-15
IDCJAC0009	39085	1945	4	16	3.3	1	Y	700	21290	1945-04-16
IDCJAC0009	39085	1945	4	17	1.8	1	Y	700	21291	1945-04-17
IDCJAC0009	39085	1945	4	18	10.4	1	Y	700	21292	1945-04-18
IDCJAC0009	39085	1945	4	19	2.3	1	Y	700	21293	1945-04-19
IDCJAC0009	39085	1945	4	20	8.9	1	Y	700	21294	1945-04-20
IDCJAC0009	39085	1945	4	21	0.8	1	Y	700	21295	1945-04-21
IDCJAC0009	39085	1945	4	22	1	1	Y	700	21296	1945-04-22
IDCJAC0009	39085	1945	4	23	0	NA	Y	700	21297	1945-04-23
IDCJAC0009	39085	1945	4	24	0	NA	Y	700	21298	1945-04-24
IDCJAC0009	39085	1945	4	25	0.5	1	Y	700	21299	1945-04-25
IDCJAC0009	39085	1945	4	26	1.8	1	Y	700	21300	1945-04-26
IDCJAC0009	39085	1945	4	27	6.4	1	Y	700	21301	1945-04-27
IDCJAC0009	39085	1945	4	28	1.3	1	Y	700	21302	1945-04-28
IDCJAC0009	39085	1945	4	29	3.8	1	Y	700	21303	1945-04-29
IDCJAC0009	39085	1945	4	30	0.5	1	Y	700	21304	1945-04-30
IDCJAC0009	39085	1945	5	1	8.1	1	Y	701	21305	1945-05-01
IDCJAC0009	39085	1945	5	2	0	NA	Y	701	21306	1945-05-02
IDCJAC0009	39085	1945	5	3	1	1	Y	701	21307	1945-05-03
IDCJAC0009	39085	1945	5	4	0.8	1	Y	701	21308	1945-05-04
IDCJAC0009	39085	1945	5	5	0	NA	Y	701	21309	1945-05-05
IDCJAC0009	39085	1945	5	6	0	NA	Y	701	21310	1945-05-06
IDCJAC0009	39085	1945	5	7	1.3	1	Y	701	21311	1945-05-07
IDCJAC0009	39085	1945	5	8	2.5	1	Y	701	21312	1945-05-08
IDCJAC0009	39085	1945	5	9	0	NA	Y	701	21313	1945-05-09
IDCJAC0009	39085	1945	5	10	0	NA	Y	701	21314	1945-05-10
IDCJAC0009	39085	1945	5	11	0	NA	Y	701	21315	1945-05-11
IDCJAC0009	39085	1945	5	12	0	NA	Y	701	21316	1945-05-12
IDCJAC0009	39085	1945	5	13	3.6	1	Y	701	21317	1945-05-13
IDCJAC0009	39085	1945	5	14	0	NA	Y	701	21318	1945-05-14
IDCJAC0009	39085	1945	5	15	13.7	1	Y	701	21319	1945-05-15
IDCJAC0009	39085	1945	5	16	0	NA	Y	701	21320	1945-05-16
IDCJAC0009	39085	1945	5	17	0	NA	Y	701	21321	1945-05-17
IDCJAC0009	39085	1945	5	18	0	NA	Y	701	21322	1945-05-18
IDCJAC0009	39085	1945	5	19	0.5	1	Y	701	21323	1945-05-19
IDCJAC0009	39085	1945	5	20	11.9	1	Y	701	21324	1945-05-20
IDCJAC0009	39085	1945	5	21	0	NA	Y	701	21325	1945-05-21
IDCJAC0009	39085	1945	5	22	1	1	Y	701	21326	1945-05-22
IDCJAC0009	39085	1945	5	23	1.5	1	Y	701	21327	1945-05-23
IDCJAC0009	39085	1945	5	24	0.5	1	Y	701	21328	1945-05-24
IDCJAC0009	39085	1945	5	25	0.8	1	Y	701	21329	1945-05-25
IDCJAC0009	39085	1945	5	26	3	1	Y	701	21330	1945-05-26
IDCJAC0009	39085	1945	5	27	2.5	1	Y	701	21331	1945-05-27
IDCJAC0009	39085	1945	5	28	4.8	1	Y	701	21332	1945-05-28
IDCJAC0009	39085	1945	5	29	0.3	1	Y	701	21333	1945-05-29
IDCJAC0009	39085	1945	5	30	0.8	1	Y	701	21334	1945-05-30
IDCJAC0009	39085	1945	5	31	2.3	1	Y	701	21335	1945-05-31
IDCJAC0009	39085	1945	6	1	0.3	1	Y	702	21336	1945-06-01
IDCJAC0009	39085	1945	6	2	0.3	1	Y	702	21337	1945-06-02
IDCJAC0009	39085	1945	6	3	2.3	1	Y	702	21338	1945-06-03
IDCJAC0009	39085	1945	6	4	3.6	1	Y	702	21339	1945-06-04
IDCJAC0009	39085	1945	6	5	1	1	Y	702	21340	1945-06-05
IDCJAC0009	39085	1945	6	6	2.5	1	Y	702	21341	1945-06-06
IDCJAC0009	39085	1945	6	7	33.8	1	Y	702	21342	1945-06-07
IDCJAC0009	39085	1945	6	8	12.4	1	Y	702	21343	1945-06-08
IDCJAC0009	39085	1945	6	9	0	NA	Y	702	21344	1945-06-09
IDCJAC0009	39085	1945	6	10	8.6	1	Y	702	21345	1945-06-10
IDCJAC0009	39085	1945	6	11	29.5	1	Y	702	21346	1945-06-11
IDCJAC0009	39085	1945	6	12	0	NA	Y	702	21347	1945-06-12
IDCJAC0009	39085	1945	6	13	0	NA	Y	702	21348	1945-06-13
IDCJAC0009	39085	1945	6	14	0	NA	Y	702	21349	1945-06-14
IDCJAC0009	39085	1945	6	15	0.5	1	Y	702	21350	1945-06-15
IDCJAC0009	39085	1945	6	16	0.5	1	Y	702	21351	1945-06-16
IDCJAC0009	39085	1945	6	17	1	1	Y	702	21352	1945-06-17
IDCJAC0009	39085	1945	6	18	6.6	1	Y	702	21353	1945-06-18
IDCJAC0009	39085	1945	6	19	6.9	1	Y	702	21354	1945-06-19
IDCJAC0009	39085	1945	6	20	0.3	1	Y	702	21355	1945-06-20
IDCJAC0009	39085	1945	6	21	0.3	1	Y	702	21356	1945-06-21
IDCJAC0009	39085	1945	6	22	0	NA	Y	702	21357	1945-06-22
IDCJAC0009	39085	1945	6	23	0	NA	Y	702	21358	1945-06-23
IDCJAC0009	39085	1945	6	24	0	NA	Y	702	21359	1945-06-24
IDCJAC0009	39085	1945	6	25	0	NA	Y	702	21360	1945-06-25
IDCJAC0009	39085	1945	6	26	0	NA	Y	702	21361	1945-06-26
IDCJAC0009	39085	1945	6	27	0	NA	Y	702	21362	1945-06-27
IDCJAC0009	39085	1945	6	28	0	NA	Y	702	21363	1945-06-28
IDCJAC0009	39085	1945	6	29	0	NA	Y	702	21364	1945-06-29
IDCJAC0009	39085	1945	6	30	0	NA	Y	702	21365	1945-06-30
IDCJAC0009	39085	1945	7	1	4.1	1	Y	703	21366	1945-07-01
IDCJAC0009	39085	1945	7	2	0	NA	Y	703	21367	1945-07-02
IDCJAC0009	39085	1945	7	3	6.1	1	Y	703	21368	1945-07-03
IDCJAC0009	39085	1945	7	4	1.8	1	Y	703	21369	1945-07-04
IDCJAC0009	39085	1945	7	5	0.3	1	Y	703	21370	1945-07-05
IDCJAC0009	39085	1945	7	6	0	NA	Y	703	21371	1945-07-06
IDCJAC0009	39085	1945	7	7	0	NA	Y	703	21372	1945-07-07
IDCJAC0009	39085	1945	7	8	0	NA	Y	703	21373	1945-07-08
IDCJAC0009	39085	1945	7	9	2.3	1	Y	703	21374	1945-07-09
IDCJAC0009	39085	1945	7	10	2	1	Y	703	21375	1945-07-10
IDCJAC0009	39085	1945	7	11	5.1	1	Y	703	21376	1945-07-11
IDCJAC0009	39085	1945	7	12	11.2	1	Y	703	21377	1945-07-12
IDCJAC0009	39085	1945	7	13	9.9	1	Y	703	21378	1945-07-13
IDCJAC0009	39085	1945	7	14	0	NA	Y	703	21379	1945-07-14
IDCJAC0009	39085	1945	7	15	3	1	Y	703	21380	1945-07-15
IDCJAC0009	39085	1945	7	16	34	1	Y	703	21381	1945-07-16
IDCJAC0009	39085	1945	7	17	0	NA	Y	703	21382	1945-07-17
IDCJAC0009	39085	1945	7	18	0	NA	Y	703	21383	1945-07-18
IDCJAC0009	39085	1945	7	19	0.5	1	Y	703	21384	1945-07-19
IDCJAC0009	39085	1945	7	20	0	NA	Y	703	21385	1945-07-20
IDCJAC0009	39085	1945	7	21	0	NA	Y	703	21386	1945-07-21
IDCJAC0009	39085	1945	7	22	0	NA	Y	703	21387	1945-07-22
IDCJAC0009	39085	1945	7	23	10.9	1	Y	703	21388	1945-07-23
IDCJAC0009	39085	1945	7	24	5.1	1	Y	703	21389	1945-07-24
IDCJAC0009	39085	1945	7	25	0.5	1	Y	703	21390	1945-07-25
IDCJAC0009	39085	1945	7	26	0	NA	Y	703	21391	1945-07-26
IDCJAC0009	39085	1945	7	27	0.5	1	Y	703	21392	1945-07-27
IDCJAC0009	39085	1945	7	28	3	1	Y	703	21393	1945-07-28
IDCJAC0009	39085	1945	7	29	0	NA	Y	703	21394	1945-07-29
IDCJAC0009	39085	1945	7	30	0	NA	Y	703	21395	1945-07-30
IDCJAC0009	39085	1945	7	31	0	NA	Y	703	21396	1945-07-31
IDCJAC0009	39085	1945	8	1	0.5	1	Y	704	21397	1945-08-01
IDCJAC0009	39085	1945	8	2	2.3	1	Y	704	21398	1945-08-02
IDCJAC0009	39085	1945	8	3	0	NA	Y	704	21399	1945-08-03
IDCJAC0009	39085	1945	8	4	0	NA	Y	704	21400	1945-08-04
IDCJAC0009	39085	1945	8	5	0.3	1	Y	704	21401	1945-08-05
IDCJAC0009	39085	1945	8	6	0	NA	Y	704	21402	1945-08-06
IDCJAC0009	39085	1945	8	7	0	NA	Y	704	21403	1945-08-07
IDCJAC0009	39085	1945	8	8	0	NA	Y	704	21404	1945-08-08
IDCJAC0009	39085	1945	8	9	0	NA	Y	704	21405	1945-08-09
IDCJAC0009	39085	1945	8	10	0	NA	Y	704	21406	1945-08-10
IDCJAC0009	39085	1945	8	11	0	NA	Y	704	21407	1945-08-11
IDCJAC0009	39085	1945	8	12	5.1	1	Y	704	21408	1945-08-12
IDCJAC0009	39085	1945	8	13	0	NA	Y	704	21409	1945-08-13
IDCJAC0009	39085	1945	8	14	0	NA	Y	704	21410	1945-08-14
IDCJAC0009	39085	1945	8	15	0	NA	Y	704	21411	1945-08-15
IDCJAC0009	39085	1945	8	16	0	NA	Y	704	21412	1945-08-16
IDCJAC0009	39085	1945	8	17	0	NA	Y	704	21413	1945-08-17
IDCJAC0009	39085	1945	8	18	0	NA	Y	704	21414	1945-08-18
IDCJAC0009	39085	1945	8	19	0	NA	Y	704	21415	1945-08-19
IDCJAC0009	39085	1945	8	20	0.3	1	Y	704	21416	1945-08-20
IDCJAC0009	39085	1945	8	21	3	1	Y	704	21417	1945-08-21
IDCJAC0009	39085	1945	8	22	0	NA	Y	704	21418	1945-08-22
IDCJAC0009	39085	1945	8	23	0	NA	Y	704	21419	1945-08-23
IDCJAC0009	39085	1945	8	24	0	NA	Y	704	21420	1945-08-24
IDCJAC0009	39085	1945	8	25	0	NA	Y	704	21421	1945-08-25
IDCJAC0009	39085	1945	8	26	0.3	1	Y	704	21422	1945-08-26
IDCJAC0009	39085	1945	8	27	0.3	1	Y	704	21423	1945-08-27
IDCJAC0009	39085	1945	8	28	0.3	1	Y	704	21424	1945-08-28
IDCJAC0009	39085	1945	8	29	0	NA	Y	704	21425	1945-08-29
IDCJAC0009	39085	1945	8	30	0	NA	Y	704	21426	1945-08-30
IDCJAC0009	39085	1945	8	31	0	NA	Y	704	21427	1945-08-31
IDCJAC0009	39085	1945	9	1	5.8	1	Y	705	21428	1945-09-01
IDCJAC0009	39085	1945	9	2	1.5	1	Y	705	21429	1945-09-02
IDCJAC0009	39085	1945	9	3	0	NA	Y	705	21430	1945-09-03
IDCJAC0009	39085	1945	9	4	0	NA	Y	705	21431	1945-09-04
IDCJAC0009	39085	1945	9	5	0	NA	Y	705	21432	1945-09-05
IDCJAC0009	39085	1945	9	6	0	NA	Y	705	21433	1945-09-06
IDCJAC0009	39085	1945	9	7	0	NA	Y	705	21434	1945-09-07
IDCJAC0009	39085	1945	9	8	0	NA	Y	705	21435	1945-09-08
IDCJAC0009	39085	1945	9	9	0	NA	Y	705	21436	1945-09-09
IDCJAC0009	39085	1945	9	10	0	NA	Y	705	21437	1945-09-10
IDCJAC0009	39085	1945	9	11	0	NA	Y	705	21438	1945-09-11
IDCJAC0009	39085	1945	9	12	0	NA	Y	705	21439	1945-09-12
IDCJAC0009	39085	1945	9	13	0	NA	Y	705	21440	1945-09-13
IDCJAC0009	39085	1945	9	14	0	NA	Y	705	21441	1945-09-14
IDCJAC0009	39085	1945	9	15	0	NA	Y	705	21442	1945-09-15
IDCJAC0009	39085	1945	9	16	0	NA	Y	705	21443	1945-09-16
IDCJAC0009	39085	1945	9	17	0	NA	Y	705	21444	1945-09-17
IDCJAC0009	39085	1945	9	18	36.3	1	Y	705	21445	1945-09-18
IDCJAC0009	39085	1945	9	19	3.6	1	Y	705	21446	1945-09-19
IDCJAC0009	39085	1945	9	20	2.3	1	Y	705	21447	1945-09-20
IDCJAC0009	39085	1945	9	21	0	NA	Y	705	21448	1945-09-21
IDCJAC0009	39085	1945	9	22	0.3	1	Y	705	21449	1945-09-22
IDCJAC0009	39085	1945	9	23	11.4	1	Y	705	21450	1945-09-23
IDCJAC0009	39085	1945	9	24	0	NA	Y	705	21451	1945-09-24
IDCJAC0009	39085	1945	9	25	18	1	Y	705	21452	1945-09-25
IDCJAC0009	39085	1945	9	26	0.3	1	Y	705	21453	1945-09-26
IDCJAC0009	39085	1945	9	27	0	NA	Y	705	21454	1945-09-27
IDCJAC0009	39085	1945	9	28	0	NA	Y	705	21455	1945-09-28
IDCJAC0009	39085	1945	9	29	0	NA	Y	705	21456	1945-09-29
IDCJAC0009	39085	1945	9	30	0	NA	Y	705	21457	1945-09-30
IDCJAC0009	39085	1945	10	1	0	NA	Y	706	21458	1945-10-01
IDCJAC0009	39085	1945	10	2	3.6	1	Y	706	21459	1945-10-02
IDCJAC0009	39085	1945	10	3	0	NA	Y	706	21460	1945-10-03
IDCJAC0009	39085	1945	10	4	0	NA	Y	706	21461	1945-10-04
IDCJAC0009	39085	1945	10	5	0	NA	Y	706	21462	1945-10-05
IDCJAC0009	39085	1945	10	6	0	NA	Y	706	21463	1945-10-06
IDCJAC0009	39085	1945	10	7	0	NA	Y	706	21464	1945-10-07
IDCJAC0009	39085	1945	10	8	0	NA	Y	706	21465	1945-10-08
IDCJAC0009	39085	1945	10	9	0	NA	Y	706	21466	1945-10-09
IDCJAC0009	39085	1945	10	10	10.7	1	Y	706	21467	1945-10-10
IDCJAC0009	39085	1945	10	11	0.3	1	Y	706	21468	1945-10-11
IDCJAC0009	39085	1945	10	12	0	NA	Y	706	21469	1945-10-12
IDCJAC0009	39085	1945	10	13	0	NA	Y	706	21470	1945-10-13
IDCJAC0009	39085	1945	10	14	0	NA	Y	706	21471	1945-10-14
IDCJAC0009	39085	1945	10	15	0	NA	Y	706	21472	1945-10-15
IDCJAC0009	39085	1945	10	16	0	NA	Y	706	21473	1945-10-16
IDCJAC0009	39085	1945	10	17	7.4	1	Y	706	21474	1945-10-17
IDCJAC0009	39085	1945	10	18	1.8	1	Y	706	21475	1945-10-18
IDCJAC0009	39085	1945	10	19	0	NA	Y	706	21476	1945-10-19
IDCJAC0009	39085	1945	10	20	0	NA	Y	706	21477	1945-10-20
IDCJAC0009	39085	1945	10	21	44.2	1	Y	706	21478	1945-10-21
IDCJAC0009	39085	1945	10	22	8.6	1	Y	706	21479	1945-10-22
IDCJAC0009	39085	1945	10	23	0	NA	Y	706	21480	1945-10-23
IDCJAC0009	39085	1945	10	24	0	NA	Y	706	21481	1945-10-24
IDCJAC0009	39085	1945	10	25	0	NA	Y	706	21482	1945-10-25
IDCJAC0009	39085	1945	10	26	0	NA	Y	706	21483	1945-10-26
IDCJAC0009	39085	1945	10	27	0	NA	Y	706	21484	1945-10-27
IDCJAC0009	39085	1945	10	28	0	NA	Y	706	21485	1945-10-28
IDCJAC0009	39085	1945	10	29	0	NA	Y	706	21486	1945-10-29
IDCJAC0009	39085	1945	10	30	0	NA	Y	706	21487	1945-10-30
IDCJAC0009	39085	1945	10	31	0	NA	Y	706	21488	1945-10-31
IDCJAC0009	39085	1945	11	1	0	NA	Y	707	21489	1945-11-01
IDCJAC0009	39085	1945	11	2	0	NA	Y	707	21490	1945-11-02
IDCJAC0009	39085	1945	11	3	0	NA	Y	707	21491	1945-11-03
IDCJAC0009	39085	1945	11	4	0	NA	Y	707	21492	1945-11-04
IDCJAC0009	39085	1945	11	5	0	NA	Y	707	21493	1945-11-05
IDCJAC0009	39085	1945	11	6	0	NA	Y	707	21494	1945-11-06
IDCJAC0009	39085	1945	11	7	0	NA	Y	707	21495	1945-11-07
IDCJAC0009	39085	1945	11	8	0	NA	Y	707	21496	1945-11-08
IDCJAC0009	39085	1945	11	9	0	NA	Y	707	21497	1945-11-09
IDCJAC0009	39085	1945	11	10	0	NA	Y	707	21498	1945-11-10
IDCJAC0009	39085	1945	11	11	0.3	1	Y	707	21499	1945-11-11
IDCJAC0009	39085	1945	11	12	0	NA	Y	707	21500	1945-11-12
IDCJAC0009	39085	1945	11	13	1.5	1	Y	707	21501	1945-11-13
IDCJAC0009	39085	1945	11	14	0.5	1	Y	707	21502	1945-11-14
IDCJAC0009	39085	1945	11	15	0.3	1	Y	707	21503	1945-11-15
IDCJAC0009	39085	1945	11	16	1.3	1	Y	707	21504	1945-11-16
IDCJAC0009	39085	1945	11	17	2	1	Y	707	21505	1945-11-17
IDCJAC0009	39085	1945	11	18	1.3	1	Y	707	21506	1945-11-18
IDCJAC0009	39085	1945	11	19	0	NA	Y	707	21507	1945-11-19
IDCJAC0009	39085	1945	11	20	2.5	1	Y	707	21508	1945-11-20
IDCJAC0009	39085	1945	11	21	2.8	1	Y	707	21509	1945-11-21
IDCJAC0009	39085	1945	11	22	0	NA	Y	707	21510	1945-11-22
IDCJAC0009	39085	1945	11	23	0	NA	Y	707	21511	1945-11-23
IDCJAC0009	39085	1945	11	24	0	NA	Y	707	21512	1945-11-24
IDCJAC0009	39085	1945	11	25	0	NA	Y	707	21513	1945-11-25
IDCJAC0009	39085	1945	11	26	0	NA	Y	707	21514	1945-11-26
IDCJAC0009	39085	1945	11	27	5.8	1	Y	707	21515	1945-11-27
IDCJAC0009	39085	1945	11	28	0	NA	Y	707	21516	1945-11-28
IDCJAC0009	39085	1945	11	29	1	1	Y	707	21517	1945-11-29
IDCJAC0009	39085	1945	11	30	0	NA	Y	707	21518	1945-11-30
IDCJAC0009	39085	1945	12	1	0	NA	Y	708	21519	1945-12-01
IDCJAC0009	39085	1945	12	2	0	NA	Y	708	21520	1945-12-02
IDCJAC0009	39085	1945	12	3	0	NA	Y	708	21521	1945-12-03
IDCJAC0009	39085	1945	12	4	0	NA	Y	708	21522	1945-12-04
IDCJAC0009	39085	1945	12	5	10.2	1	Y	708	21523	1945-12-05
IDCJAC0009	39085	1945	12	6	1.3	1	Y	708	21524	1945-12-06
IDCJAC0009	39085	1945	12	7	8.1	1	Y	708	21525	1945-12-07
IDCJAC0009	39085	1945	12	8	2	1	Y	708	21526	1945-12-08
IDCJAC0009	39085	1945	12	9	3	1	Y	708	21527	1945-12-09
IDCJAC0009	39085	1945	12	10	0.5	1	Y	708	21528	1945-12-10
IDCJAC0009	39085	1945	12	11	0	NA	Y	708	21529	1945-12-11
IDCJAC0009	39085	1945	12	12	0	NA	Y	708	21530	1945-12-12
IDCJAC0009	39085	1945	12	13	0	NA	Y	708	21531	1945-12-13
IDCJAC0009	39085	1945	12	14	1.5	1	Y	708	21532	1945-12-14
IDCJAC0009	39085	1945	12	15	0	NA	Y	708	21533	1945-12-15
IDCJAC0009	39085	1945	12	16	0.5	1	Y	708	21534	1945-12-16
IDCJAC0009	39085	1945	12	17	0	NA	Y	708	21535	1945-12-17
IDCJAC0009	39085	1945	12	18	1.3	1	Y	708	21536	1945-12-18
IDCJAC0009	39085	1945	12	19	0	NA	Y	708	21537	1945-12-19
IDCJAC0009	39085	1945	12	20	15.7	1	Y	708	21538	1945-12-20
IDCJAC0009	39085	1945	12	21	0.5	1	Y	708	21539	1945-12-21
IDCJAC0009	39085	1945	12	22	0	NA	Y	708	21540	1945-12-22
IDCJAC0009	39085	1945	12	23	0	NA	Y	708	21541	1945-12-23
IDCJAC0009	39085	1945	12	24	0	NA	Y	708	21542	1945-12-24
IDCJAC0009	39085	1945	12	25	0.5	1	Y	708	21543	1945-12-25
IDCJAC0009	39085	1945	12	26	0	NA	Y	708	21544	1945-12-26
IDCJAC0009	39085	1945	12	27	1	1	Y	708	21545	1945-12-27
IDCJAC0009	39085	1945	12	28	0.3	1	Y	708	21546	1945-12-28
IDCJAC0009	39085	1945	12	29	9.7	1	Y	708	21547	1945-12-29
IDCJAC0009	39085	1945	12	30	0	NA	Y	708	21548	1945-12-30
IDCJAC0009	39085	1945	12	31	0	NA	Y	708	21549	1945-12-31
IDCJAC0009	39085	1946	1	1	0	NA	Y	709	21550	1946-01-01
IDCJAC0009	39085	1946	1	2	0	NA	Y	709	21551	1946-01-02
IDCJAC0009	39085	1946	1	3	0	NA	Y	709	21552	1946-01-03
IDCJAC0009	39085	1946	1	4	0	NA	Y	709	21553	1946-01-04
IDCJAC0009	39085	1946	1	5	0	NA	Y	709	21554	1946-01-05
IDCJAC0009	39085	1946	1	6	0	NA	Y	709	21555	1946-01-06
IDCJAC0009	39085	1946	1	7	0	NA	Y	709	21556	1946-01-07
IDCJAC0009	39085	1946	1	8	37.3	1	Y	709	21557	1946-01-08
IDCJAC0009	39085	1946	1	9	0	NA	Y	709	21558	1946-01-09
IDCJAC0009	39085	1946	1	10	0	NA	Y	709	21559	1946-01-10
IDCJAC0009	39085	1946	1	11	0.8	1	Y	709	21560	1946-01-11
IDCJAC0009	39085	1946	1	12	3	1	Y	709	21561	1946-01-12
IDCJAC0009	39085	1946	1	13	3.8	1	Y	709	21562	1946-01-13
IDCJAC0009	39085	1946	1	14	0	NA	Y	709	21563	1946-01-14
IDCJAC0009	39085	1946	1	15	0	NA	Y	709	21564	1946-01-15
IDCJAC0009	39085	1946	1	16	0	NA	Y	709	21565	1946-01-16
IDCJAC0009	39085	1946	1	17	0	NA	Y	709	21566	1946-01-17
IDCJAC0009	39085	1946	1	18	0	NA	Y	709	21567	1946-01-18
IDCJAC0009	39085	1946	1	19	0	NA	Y	709	21568	1946-01-19
IDCJAC0009	39085	1946	1	20	0	NA	Y	709	21569	1946-01-20
IDCJAC0009	39085	1946	1	21	18	1	Y	709	21570	1946-01-21
IDCJAC0009	39085	1946	1	22	2	1	Y	709	21571	1946-01-22
IDCJAC0009	39085	1946	1	23	10.9	1	Y	709	21572	1946-01-23
IDCJAC0009	39085	1946	1	24	0	NA	Y	709	21573	1946-01-24
IDCJAC0009	39085	1946	1	25	0.5	1	Y	709	21574	1946-01-25
IDCJAC0009	39085	1946	1	26	0	NA	Y	709	21575	1946-01-26
IDCJAC0009	39085	1946	1	27	0.5	1	Y	709	21576	1946-01-27
IDCJAC0009	39085	1946	1	28	0	NA	Y	709	21577	1946-01-28
IDCJAC0009	39085	1946	1	29	0	NA	Y	709	21578	1946-01-29
IDCJAC0009	39085	1946	1	30	0	NA	Y	709	21579	1946-01-30
IDCJAC0009	39085	1946	1	31	0	NA	Y	709	21580	1946-01-31
IDCJAC0009	39085	1946	2	1	3.3	1	Y	710	21581	1946-02-01
IDCJAC0009	39085	1946	2	2	0	NA	Y	710	21582	1946-02-02
IDCJAC0009	39085	1946	2	3	0	NA	Y	710	21583	1946-02-03
IDCJAC0009	39085	1946	2	4	0	NA	Y	710	21584	1946-02-04
IDCJAC0009	39085	1946	2	5	34	1	Y	710	21585	1946-02-05
IDCJAC0009	39085	1946	2	6	0	NA	Y	710	21586	1946-02-06
