receptor	year	month	day	hour	hour.inc	lat	lon	height	pressure	date2	date
1	1989	4	21	8	-64	-22.936	166.772	1746.2	NA	1989-04-21T08:00:00Z	1989-04-24T00:00:00Z
1	1989	4	21	7	-65	-23.045	166.845	1790.7	NA	1989-04-21T07:00:00Z	1989-04-24T00:00:00Z
1	1989	4	21	6	-66	-23.15	166.908	1836.8	NA	1989-04-21T06:00:00Z	1989-04-24T00:00:00Z
1	1989	4	21	5	-67	-23.251	166.961	1879.2	NA	1989-04-21T05:00:00Z	1989-04-24T00:00:00Z
1	1989	4	21	4	-68	-23.347	167.005	1915.2	NA	1989-04-21T04:00:00Z	1989-04-24T00:00:00Z
1	1989	4	21	3	-69	-23.438	167.042	1944.2	NA	1989-04-21T03:00:00Z	1989-04-24T00:00:00Z
1	1989	4	21	2	-70	-23.525	167.073	1966.4	NA	1989-04-21T02:00:00Z	1989-04-24T00:00:00Z
1	1989	4	21	1	-71	-23.607	167.101	1981.7	NA	1989-04-21T01:00:00Z	1989-04-24T00:00:00Z
1	1989	4	21	0	-72	-23.683	167.125	1990.3	NA	1989-04-21T00:00:00Z	1989-04-24T00:00:00Z
1	1989	8	19	0	0	-24.73	153.21	2000	NA	1989-08-19T00:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	23	-1	-24.938	153.914	1970.7	NA	1989-08-18T23:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	22	-2	-25.107	154.618	1918.4	NA	1989-08-18T22:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	21	-3	-25.235	155.312	1844	NA	1989-08-18T21:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	20	-4	-25.316	155.993	1750.5	NA	1989-08-18T20:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	19	-5	-25.348	156.664	1644.1	NA	1989-08-18T19:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	18	-6	-25.331	157.326	1528.3	NA	1989-08-18T18:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	17	-7	-25.272	157.98	1407.5	NA	1989-08-18T17:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	16	-8	-25.189	158.63	1287.3	NA	1989-08-18T16:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	15	-9	-25.086	159.284	1174.9	NA	1989-08-18T15:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	14	-10	-24.965	159.952	1074.4	NA	1989-08-18T14:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	13	-11	-24.834	160.632	992.2	NA	1989-08-18T13:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	12	-12	-24.703	161.314	931.4	NA	1989-08-18T12:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	11	-13	-24.578	161.984	892	NA	1989-08-18T11:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	10	-14	-24.468	162.617	872.5	NA	1989-08-18T10:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	9	-15	-24.378	163.202	867	NA	1989-08-18T09:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	8	-16	-24.313	163.731	871.9	NA	1989-08-18T08:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	7	-17	-24.273	164.209	885.7	NA	1989-08-18T07:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	6	-18	-24.255	164.637	907.1	NA	1989-08-18T06:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	5	-19	-24.249	165.032	929.7	NA	1989-08-18T05:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	4	-20	-24.242	165.406	946.9	NA	1989-08-18T04:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	3	-21	-24.233	165.765	957.3	NA	1989-08-18T03:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	2	-22	-24.224	166.111	961.1	NA	1989-08-18T02:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	1	-23	-24.214	166.449	958.6	NA	1989-08-18T01:00:00Z	1989-08-19T00:00:00Z
1	1989	8	18	0	-24	-24.202	166.783	950	NA	1989-08-18T00:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	23	-25	-24.197	167.119	939.4	NA	1989-08-17T23:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	22	-26	-24.205	167.46	930.8	NA	1989-08-17T22:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	21	-27	-24.23	167.801	924.5	NA	1989-08-17T21:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	20	-28	-24.27	168.141	921	NA	1989-08-17T20:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	19	-29	-24.328	168.478	920.3	NA	1989-08-17T19:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	18	-30	-24.404	168.811	922.2	NA	1989-08-17T18:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	17	-31	-24.493	169.132	926.6	NA	1989-08-17T17:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	16	-32	-24.593	169.433	933.6	NA	1989-08-17T16:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	15	-33	-24.701	169.713	943.8	NA	1989-08-17T15:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	14	-34	-24.819	169.968	957.6	NA	1989-08-17T14:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	13	-35	-24.944	170.197	975.4	NA	1989-08-17T13:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	12	-36	-25.077	170.395	997.5	NA	1989-08-17T12:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	11	-37	-25.222	170.568	1024.1	NA	1989-08-17T11:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	10	-38	-25.386	170.721	1054.6	NA	1989-08-17T10:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	9	-39	-25.568	170.857	1088.9	NA	1989-08-17T09:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	8	-40	-25.767	170.977	1127.1	NA	1989-08-17T08:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	7	-41	-25.983	171.085	1169.2	NA	1989-08-17T07:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	6	-42	-26.216	171.183	1215.6	NA	1989-08-17T06:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	5	-43	-26.457	171.27	1262.6	NA	1989-08-17T05:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	4	-44	-26.696	171.347	1306.8	NA	1989-08-17T04:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	3	-45	-26.934	171.415	1348.3	NA	1989-08-17T03:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	2	-46	-27.172	171.472	1387.3	NA	1989-08-17T02:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	1	-47	-27.41	171.521	1424.2	NA	1989-08-17T01:00:00Z	1989-08-19T00:00:00Z
1	1989	8	17	0	-48	-27.65	171.562	1458.9	NA	1989-08-17T00:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	23	-49	-27.894	171.585	1493.3	NA	1989-08-16T23:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	22	-50	-28.142	171.583	1529.2	NA	1989-08-16T22:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	21	-51	-28.393	171.557	1566.8	NA	1989-08-16T21:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	20	-52	-28.647	171.508	1606.2	NA	1989-08-16T20:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	19	-53	-28.903	171.437	1647.7	NA	1989-08-16T19:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	18	-54	-29.162	171.345	1691.5	NA	1989-08-16T18:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	17	-55	-29.422	171.246	1739.2	NA	1989-08-16T17:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	16	-56	-29.683	171.152	1791.1	NA	1989-08-16T16:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	15	-57	-29.944	171.063	1847.6	NA	1989-08-16T15:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	14	-58	-30.205	170.981	1907.9	NA	1989-08-16T14:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	13	-59	-30.463	170.91	1970.1	NA	1989-08-16T13:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	12	-60	-30.718	170.848	2033.1	NA	1989-08-16T12:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	11	-61	-30.977	170.784	2095.5	NA	1989-08-16T11:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	10	-62	-31.246	170.705	2156	NA	1989-08-16T10:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	9	-63	-31.524	170.614	2215.4	NA	1989-08-16T09:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	8	-64	-31.812	170.51	2274.8	NA	1989-08-16T08:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	7	-65	-32.107	170.393	2335.3	NA	1989-08-16T07:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	6	-66	-32.408	170.261	2398.3	NA	1989-08-16T06:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	5	-67	-32.706	170.126	2463.5	NA	1989-08-16T05:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	4	-68	-32.994	170.006	2527.8	NA	1989-08-16T04:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	3	-69	-33.273	169.902	2591.6	NA	1989-08-16T03:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	2	-70	-33.545	169.815	2654.7	NA	1989-08-16T02:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	1	-71	-33.811	169.748	2716.9	NA	1989-08-16T01:00:00Z	1989-08-19T00:00:00Z
1	1989	8	16	0	-72	-34.074	169.7	2778.2	NA	1989-08-16T00:00:00Z	1989-08-19T00:00:00Z
1	1990	2	26	0	0	-24.73	153.21	2000	NA	1990-02-26T00:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	23	-1	-24.818	153.578	1976.2	NA	1990-02-25T23:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	22	-2	-24.905	153.952	1947.8	NA	1990-02-25T22:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	21	-3	-24.99	154.334	1915.2	NA	1990-02-25T21:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	20	-4	-25.075	154.721	1878.3	NA	1990-02-25T20:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	19	-5	-25.159	155.109	1837.4	NA	1990-02-25T19:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	18	-6	-25.235	155.497	1793.1	NA	1990-02-25T18:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	17	-7	-25.294	155.887	1748.9	NA	1990-02-25T17:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	16	-8	-25.331	156.28	1704.6	NA	1990-02-25T16:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	15	-9	-25.346	156.677	1660.6	NA	1990-02-25T15:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	14	-10	-25.339	157.077	1617	NA	1990-02-25T14:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	13	-11	-25.309	157.482	1574	NA	1990-02-25T13:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	12	-12	-25.254	157.894	1532	NA	1990-02-25T12:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	11	-13	-25.181	158.316	1493.4	NA	1990-02-25T11:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	10	-14	-25.101	158.748	1461.7	NA	1990-02-25T10:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	9	-15	-25.014	159.189	1435.8	NA	1990-02-25T09:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	8	-16	-24.923	159.638	1415.3	NA	1990-02-25T08:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	7	-17	-24.831	160.093	1399.3	NA	1990-02-25T07:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	6	-18	-24.743	160.552	1386.9	NA	1990-02-25T06:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	5	-19	-24.648	161.02	1372.1	NA	1990-02-25T05:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	4	-20	-24.537	161.501	1350.6	NA	1990-02-25T04:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	3	-21	-24.412	161.995	1325	NA	1990-02-25T03:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	2	-22	-24.275	162.502	1297.8	NA	1990-02-25T02:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	1	-23	-24.134	163.015	1270.1	NA	1990-02-25T01:00:00Z	1990-02-26T00:00:00Z
1	1990	2	25	0	-24	-23.994	163.53	1242.8	NA	1990-02-25T00:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	23	-25	-23.856	164.04	1216.5	NA	1990-02-24T23:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	22	-26	-23.723	164.542	1191.7	NA	1990-02-24T22:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	21	-27	-23.598	165.038	1168.4	NA	1990-02-24T21:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	20	-28	-23.487	165.529	1147.1	NA	1990-02-24T20:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	19	-29	-23.395	166.012	1127.8	NA	1990-02-24T19:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	18	-30	-23.324	166.489	1111.4	NA	1990-02-24T18:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	17	-31	-23.268	166.963	1097.7	NA	1990-02-24T17:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	16	-32	-23.218	167.439	1086.8	NA	1990-02-24T16:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	15	-33	-23.174	167.915	1077.6	NA	1990-02-24T15:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	14	-34	-23.135	168.388	1069.7	NA	1990-02-24T14:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	13	-35	-23.103	168.86	1063	NA	1990-02-24T13:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	12	-36	-23.079	169.329	1057.4	NA	1990-02-24T12:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	11	-37	-23.069	169.792	1052.8	NA	1990-02-24T11:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	10	-38	-23.074	170.244	1047.8	NA	1990-02-24T10:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	9	-39	-23.091	170.688	1042.5	NA	1990-02-24T09:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	8	-40	-23.119	171.125	1037.5	NA	1990-02-24T08:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	7	-41	-23.158	171.555	1033.3	NA	1990-02-24T07:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	6	-42	-23.21	171.979	1030.3	NA	1990-02-24T06:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	5	-43	-23.269	172.397	1028.6	NA	1990-02-24T05:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	4	-44	-23.329	172.806	1027.3	NA	1990-02-24T04:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	3	-45	-23.39	173.208	1025.9	NA	1990-02-24T03:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	2	-46	-23.449	173.602	1024	NA	1990-02-24T02:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	1	-47	-23.508	173.99	1021.8	NA	1990-02-24T01:00:00Z	1990-02-26T00:00:00Z
1	1990	2	24	0	-48	-23.567	174.372	1019.2	NA	1990-02-24T00:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	23	-49	-23.623	174.751	1016.4	NA	1990-02-23T23:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	22	-50	-23.671	175.132	1013	NA	1990-02-23T22:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	21	-51	-23.711	175.516	1009	NA	1990-02-23T21:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	20	-52	-23.741	175.902	1004.7	NA	1990-02-23T20:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	19	-53	-23.762	176.289	1000.1	NA	1990-02-23T19:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	18	-54	-23.775	176.675	995.6	NA	1990-02-23T18:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	17	-55	-23.785	177.065	992.8	NA	1990-02-23T17:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	16	-56	-23.796	177.461	993.1	NA	1990-02-23T16:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	15	-57	-23.81	177.861	996	NA	1990-02-23T15:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	14	-58	-23.829	178.265	1001.1	NA	1990-02-23T14:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	13	-59	-23.852	178.67	1007.3	NA	1990-02-23T13:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	12	-60	-23.877	179.076	1013.7	NA	1990-02-23T12:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	11	-61	-23.913	179.476	1020.8	NA	1990-02-23T11:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	10	-62	-23.968	179.865	1029.8	NA	1990-02-23T10:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	9	-63	-24.045	180.243	1041.4	NA	1990-02-23T09:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	8	-64	-24.144	180.612	1056	NA	1990-02-23T08:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	7	-65	-24.264	180.972	1073.6	NA	1990-02-23T07:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	6	-66	-24.406	181.325	1094.4	NA	1990-02-23T06:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	5	-67	-24.547	181.671	1113.4	NA	1990-02-23T05:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	4	-68	-24.666	182.012	1126.8	NA	1990-02-23T04:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	3	-69	-24.764	182.348	1134.4	NA	1990-02-23T03:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	2	-70	-24.845	182.679	1136.5	NA	1990-02-23T02:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	1	-71	-24.911	183.007	1133.9	NA	1990-02-23T01:00:00Z	1990-02-26T00:00:00Z
1	1990	2	23	0	-72	-24.965	183.332	1127.3	NA	1990-02-23T00:00:00Z	1990-02-26T00:00:00Z
1	1991	1	7	0	0	-24.73	153.21	2000	NA	1991-01-07T00:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	23	-1	-24.636	153.045	1955.8	NA	1991-01-06T23:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	22	-2	-24.535	152.884	1915.4	NA	1991-01-06T22:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	21	-3	-24.426	152.728	1878.2	NA	1991-01-06T21:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	20	-4	-24.308	152.578	1843.7	NA	1991-01-06T20:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	19	-5	-24.182	152.437	1810.9	NA	1991-01-06T19:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	18	-6	-24.049	152.307	1779.2	NA	1991-01-06T18:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	17	-7	-23.914	152.189	1747.7	NA	1991-01-06T17:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	16	-8	-23.783	152.083	1717.6	NA	1991-01-06T16:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	15	-9	-23.654	151.986	1689.1	NA	1991-01-06T15:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	14	-10	-23.528	151.898	1662.9	NA	1991-01-06T14:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	13	-11	-23.404	151.816	1639.8	NA	1991-01-06T13:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	12	-12	-23.281	151.741	1620.1	NA	1991-01-06T12:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	11	-13	-23.161	151.661	1600.5	NA	1991-01-06T11:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	10	-14	-23.045	151.57	1575.6	NA	1991-01-06T10:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	9	-15	-22.932	151.469	1545.4	NA	1991-01-06T09:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	8	-16	-22.823	151.358	1509.5	NA	1991-01-06T08:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	7	-17	-22.718	151.239	1467.7	NA	1991-01-06T07:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	6	-18	-22.618	151.112	1420	NA	1991-01-06T06:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	5	-19	-22.509	150.986	1369.3	NA	1991-01-06T05:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	4	-20	-22.375	150.871	1318.7	NA	1991-01-06T04:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	3	-21	-22.218	150.764	1269.2	NA	1991-01-06T03:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	2	-22	-22.036	150.664	1221.1	NA	1991-01-06T02:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	1	-23	-21.832	150.57	1174.5	NA	1991-01-06T01:00:00Z	1991-01-07T00:00:00Z
1	1991	1	6	0	-24	-21.608	150.481	1129.5	NA	1991-01-06T00:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	23	-25	-21.368	150.397	1088.8	NA	1991-01-05T23:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	22	-26	-21.115	150.322	1056.2	NA	1991-01-05T22:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	21	-27	-20.853	150.257	1031.7	NA	1991-01-05T21:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	20	-28	-20.585	150.203	1015.4	NA	1991-01-05T20:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	19	-29	-20.312	150.159	1007.9	NA	1991-01-05T19:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	18	-30	-20.039	150.128	1009.5	NA	1991-01-05T18:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	17	-31	-19.774	150.104	1014.5	NA	1991-01-05T17:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	16	-32	-19.524	150.081	1016	NA	1991-01-05T16:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	15	-33	-19.286	150.059	1013.7	NA	1991-01-05T15:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	14	-34	-19.059	150.036	1007.3	NA	1991-01-05T14:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	13	-35	-18.84	150.013	996.5	NA	1991-01-05T13:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	12	-36	-18.627	149.988	981	NA	1991-01-05T12:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	11	-37	-18.416	149.959	962.9	NA	1991-01-05T11:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	10	-38	-18.201	149.919	945	NA	1991-01-05T10:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	9	-39	-17.984	149.87	928.2	NA	1991-01-05T09:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	8	-40	-17.764	149.81	913.3	NA	1991-01-05T08:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	7	-41	-17.542	149.739	901	NA	1991-01-05T07:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	6	-42	-17.315	149.655	892	NA	1991-01-05T06:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	5	-43	-17.088	149.562	883.8	NA	1991-01-05T05:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	4	-44	-16.863	149.465	873.8	NA	1991-01-05T04:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	3	-45	-16.639	149.365	861.3	NA	1991-01-05T03:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	2	-46	-16.417	149.261	845.8	NA	1991-01-05T02:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	1	-47	-16.195	149.151	826.9	NA	1991-01-05T01:00:00Z	1991-01-07T00:00:00Z
1	1991	1	5	0	-48	-15.973	149.035	804.1	NA	1991-01-05T00:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	23	-49	-15.751	148.912	783.3	NA	1991-01-04T23:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	22	-50	-15.528	148.779	770.6	NA	1991-01-04T22:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	21	-51	-15.303	148.64	765.9	NA	1991-01-04T21:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	20	-52	-15.077	148.494	769.3	NA	1991-01-04T20:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	19	-53	-14.849	148.346	780.7	NA	1991-01-04T19:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	18	-54	-14.62	148.195	799.5	NA	1991-01-04T18:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	17	-55	-14.384	148.04	821.5	NA	1991-01-04T17:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	16	-56	-14.139	147.879	841.6	NA	1991-01-04T16:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	15	-57	-13.886	147.715	860.6	NA	1991-01-04T15:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	14	-58	-13.626	147.553	879	NA	1991-01-04T14:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	13	-59	-13.363	147.394	897	NA	1991-01-04T13:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	12	-60	-13.098	147.242	915.3	NA	1991-01-04T12:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	11	-61	-12.841	147.093	932.8	NA	1991-01-04T11:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	10	-62	-12.598	146.938	947.2	NA	1991-01-04T10:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	9	-63	-12.364	146.775	958	NA	1991-01-04T09:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	8	-64	-12.139	146.6	965	NA	1991-01-04T08:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	7	-65	-11.922	146.412	969.4	NA	1991-01-04T07:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	6	-66	-11.71	146.209	972.1	NA	1991-01-04T06:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	5	-67	-11.499	145.989	973.5	NA	1991-01-04T05:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	4	-68	-11.281	145.751	974.1	NA	1991-01-04T04:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	3	-69	-11.057	145.494	974.2	NA	1991-01-04T03:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	2	-70	-10.826	145.221	974.3	NA	1991-01-04T02:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	1	-71	-10.587	144.934	974.5	NA	1991-01-04T01:00:00Z	1991-01-07T00:00:00Z
1	1991	1	4	0	-72	-10.343	144.636	973.9	NA	1991-01-04T00:00:00Z	1991-01-07T00:00:00Z
1	1992	3	16	0	0	-24.73	153.21	2000	NA	1992-03-16T00:00:00Z	1992-03-16T00:00:00Z
1	1992	3	15	23	-1	-24.56	153.217	1842.7	NA	1992-03-15T23:00:00Z	1992-03-16T00:00:00Z
1	1992	3	15	22	-2	-24.39	153.214	1692.6	NA	1992-03-15T22:00:00Z	1992-03-16T00:00:00Z
