receptor	year	month	day	hour	hour.inc	lat	lon	height	pressure	date2	date
1	1959	3	16	18	-54	-30.625	155.282	1173.3	NA	1959-03-16T18:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	17	-55	-30.828	155.089	1166.8	NA	1959-03-16T17:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	16	-56	-31.041	154.893	1161.7	NA	1959-03-16T16:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	15	-57	-31.265	154.69	1157.8	NA	1959-03-16T15:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	14	-58	-31.498	154.477	1155.6	NA	1959-03-16T14:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	13	-59	-31.741	154.253	1154.9	NA	1959-03-16T13:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	12	-60	-31.991	154.013	1155.6	NA	1959-03-16T12:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	11	-61	-32.241	153.767	1158.7	NA	1959-03-16T11:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	10	-62	-32.484	153.524	1165	NA	1959-03-16T10:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	9	-63	-32.719	153.291	1174.6	NA	1959-03-16T09:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	8	-64	-32.941	153.071	1187.3	NA	1959-03-16T08:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	7	-65	-33.15	152.863	1202.1	NA	1959-03-16T07:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	6	-66	-33.343	152.664	1218.1	NA	1959-03-16T06:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	5	-67	-33.53	152.478	1229.2	NA	1959-03-16T05:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	4	-68	-33.722	152.309	1230.6	NA	1959-03-16T04:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	3	-69	-33.924	152.156	1223.6	NA	1959-03-16T03:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	2	-70	-34.135	152.018	1209	NA	1959-03-16T02:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	1	-71	-34.358	151.894	1188.2	NA	1959-03-16T01:00:00Z	1959-03-19T00:00:00Z
1	1959	3	16	0	-72	-34.592	151.781	1161.9	NA	1959-03-16T00:00:00Z	1959-03-19T00:00:00Z
1	1962	1	6	0	0	-27.44	153.55	2000	NA	1962-01-06T00:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	23	-1	-27.599	153.76	1967.9	NA	1962-01-05T23:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	22	-2	-27.745	153.968	1938.7	NA	1962-01-05T22:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	21	-3	-27.878	154.17	1912.2	NA	1962-01-05T21:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	20	-4	-28	154.364	1888.1	NA	1962-01-05T20:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	19	-5	-28.11	154.548	1866.5	NA	1962-01-05T19:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	18	-6	-28.209	154.718	1847.1	NA	1962-01-05T18:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	17	-7	-28.301	154.879	1825.4	NA	1962-01-05T17:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	16	-8	-28.394	155.034	1795.9	NA	1962-01-05T16:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	15	-9	-28.485	155.181	1758.6	NA	1962-01-05T15:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	14	-10	-28.576	155.32	1715.4	NA	1962-01-05T14:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	13	-11	-28.667	155.449	1666.9	NA	1962-01-05T13:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	12	-12	-28.762	155.567	1613.8	NA	1962-01-05T12:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	11	-13	-28.867	155.677	1561.3	NA	1962-01-05T11:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	10	-14	-28.991	155.782	1513.4	NA	1962-01-05T10:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	9	-15	-29.133	155.881	1470.5	NA	1962-01-05T09:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	8	-16	-29.293	155.976	1432.1	NA	1962-01-05T08:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	7	-17	-29.47	156.067	1398.2	NA	1962-01-05T07:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	6	-18	-29.665	156.155	1368.4	NA	1962-01-05T06:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	5	-19	-29.857	156.232	1337.4	NA	1962-01-05T05:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	4	-20	-30.027	156.291	1300.9	NA	1962-01-05T04:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	3	-21	-30.172	156.334	1258.5	NA	1962-01-05T03:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	2	-22	-30.291	156.36	1210.4	NA	1962-01-05T02:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	1	-23	-30.384	156.373	1157	NA	1962-01-05T01:00:00Z	1962-01-06T00:00:00Z
1	1962	1	5	0	-24	-30.449	156.377	1098.4	NA	1962-01-05T00:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	23	-25	-30.489	156.379	1039.3	NA	1962-01-04T23:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	22	-26	-30.507	156.382	983.9	NA	1962-01-04T22:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	21	-27	-30.5	156.387	932.6	NA	1962-01-04T21:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	20	-28	-30.469	156.391	885.8	NA	1962-01-04T20:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	19	-29	-30.41	156.395	843.6	NA	1962-01-04T19:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	18	-30	-30.323	156.398	806	NA	1962-01-04T18:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	17	-31	-30.212	156.405	773	NA	1962-01-04T17:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	16	-32	-30.078	156.42	744.1	NA	1962-01-04T16:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	15	-33	-29.924	156.443	719.3	NA	1962-01-04T15:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	14	-34	-29.753	156.47	698.3	NA	1962-01-04T14:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	13	-35	-29.569	156.5	680.7	NA	1962-01-04T13:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	12	-36	-29.372	156.534	666	NA	1962-01-04T12:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	11	-37	-29.177	156.58	655.2	NA	1962-01-04T11:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	10	-38	-28.997	156.648	649	NA	1962-01-04T10:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	9	-39	-28.83	156.739	647.1	NA	1962-01-04T09:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	8	-40	-28.674	156.854	648.9	NA	1962-01-04T08:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	7	-41	-28.529	156.993	654.2	NA	1962-01-04T07:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	6	-42	-28.394	157.158	662.4	NA	1962-01-04T06:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	5	-43	-28.262	157.329	670.1	NA	1962-01-04T05:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	4	-44	-28.132	157.485	673.5	NA	1962-01-04T04:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	3	-45	-28.005	157.626	672.8	NA	1962-01-04T03:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	2	-46	-27.882	157.753	668.2	NA	1962-01-04T02:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	1	-47	-27.765	157.865	660	NA	1962-01-04T01:00:00Z	1962-01-06T00:00:00Z
1	1962	1	4	0	-48	-27.652	157.962	648.1	NA	1962-01-04T00:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	23	-49	-27.537	158.065	634.2	NA	1962-01-03T23:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	22	-50	-27.409	158.194	620.2	NA	1962-01-03T22:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	21	-51	-27.269	158.347	606.6	NA	1962-01-03T21:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	20	-52	-27.117	158.523	593.9	NA	1962-01-03T20:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	19	-53	-26.954	158.722	582.6	NA	1962-01-03T19:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	18	-54	-26.781	158.944	573.4	NA	1962-01-03T18:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	17	-55	-26.607	159.174	565.2	NA	1962-01-03T17:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	16	-56	-26.438	159.398	556.9	NA	1962-01-03T16:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	15	-57	-26.274	159.613	548.1	NA	1962-01-03T15:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	14	-58	-26.117	159.819	538.6	NA	1962-01-03T14:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	13	-59	-25.965	160.013	528.4	NA	1962-01-03T13:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	12	-60	-25.82	160.195	517.2	NA	1962-01-03T12:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	11	-61	-25.683	160.374	507	NA	1962-01-03T11:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	10	-62	-25.554	160.561	499.4	NA	1962-01-03T10:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	9	-63	-25.43	160.756	494.2	NA	1962-01-03T09:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	8	-64	-25.312	160.958	491.2	NA	1962-01-03T08:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	7	-65	-25.199	161.169	490.1	NA	1962-01-03T07:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	6	-66	-25.091	161.388	490.8	NA	1962-01-03T06:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	5	-67	-24.986	161.615	491.1	NA	1962-01-03T05:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	4	-68	-24.883	161.851	489.5	NA	1962-01-03T04:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	3	-69	-24.782	162.097	486	NA	1962-01-03T03:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	2	-70	-24.685	162.354	480.7	NA	1962-01-03T02:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	1	-71	-24.591	162.622	473.7	NA	1962-01-03T01:00:00Z	1962-01-06T00:00:00Z
1	1962	1	3	0	-72	-24.501	162.901	465.3	NA	1962-01-03T00:00:00Z	1962-01-06T00:00:00Z
1	1962	7	10	0	0	-27.44	153.55	2000	NA	1962-07-10T00:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	23	-1	-27.363	153.73	1946.5	NA	1962-07-09T23:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	22	-2	-27.279	153.902	1885	NA	1962-07-09T22:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	21	-3	-27.187	154.068	1816.1	NA	1962-07-09T21:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	20	-4	-27.087	154.233	1740.3	NA	1962-07-09T20:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	19	-5	-26.977	154.398	1658.7	NA	1962-07-09T19:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	18	-6	-26.855	154.566	1572.3	NA	1962-07-09T18:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	17	-7	-26.727	154.745	1484.6	NA	1962-07-09T17:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	16	-8	-26.595	154.943	1397.9	NA	1962-07-09T16:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	15	-9	-26.46	155.162	1311	NA	1962-07-09T15:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	14	-10	-26.319	155.403	1225.2	NA	1962-07-09T14:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	13	-11	-26.171	155.668	1141.2	NA	1962-07-09T13:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	12	-12	-26.014	155.959	1058.8	NA	1962-07-09T12:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	11	-13	-25.856	156.262	981	NA	1962-07-09T11:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	10	-14	-25.707	156.561	909.6	NA	1962-07-09T10:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	9	-15	-25.57	156.854	844.1	NA	1962-07-09T09:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	8	-16	-25.445	157.14	783.5	NA	1962-07-09T08:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	7	-17	-25.337	157.422	727.1	NA	1962-07-09T07:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	6	-18	-25.249	157.703	675.1	NA	1962-07-09T06:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	5	-19	-25.166	157.983	626.4	NA	1962-07-09T05:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	4	-20	-25.064	158.259	579.4	NA	1962-07-09T04:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	3	-21	-24.945	158.529	533.9	NA	1962-07-09T03:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	2	-22	-24.811	158.799	490.1	NA	1962-07-09T02:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	1	-23	-24.663	159.07	447.7	NA	1962-07-09T01:00:00Z	1962-07-10T00:00:00Z
1	1962	7	9	0	-24	-24.503	159.348	406.5	NA	1962-07-09T00:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	23	-25	-24.341	159.633	368.7	NA	1962-07-08T23:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	22	-26	-24.186	159.925	336.7	NA	1962-07-08T22:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	21	-27	-24.041	160.223	310.3	NA	1962-07-08T21:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	20	-28	-23.913	160.526	289.8	NA	1962-07-08T20:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	19	-29	-23.8	160.835	274.6	NA	1962-07-08T19:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	18	-30	-23.702	161.148	264.4	NA	1962-07-08T18:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	17	-31	-23.611	161.472	256	NA	1962-07-08T17:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	16	-32	-23.521	161.814	246.5	NA	1962-07-08T16:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	15	-33	-23.43	162.173	235.9	NA	1962-07-08T15:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	14	-34	-23.34	162.548	224.5	NA	1962-07-08T14:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	13	-35	-23.254	162.937	212.2	NA	1962-07-08T13:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	12	-36	-23.173	163.335	199.3	NA	1962-07-08T12:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	11	-37	-23.108	163.738	188.7	NA	1962-07-08T11:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	10	-38	-23.068	164.143	183.2	NA	1962-07-08T10:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	9	-39	-23.054	164.552	182.5	NA	1962-07-08T09:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	8	-40	-23.067	164.966	186.6	NA	1962-07-08T08:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	7	-41	-23.108	165.382	195.3	NA	1962-07-08T07:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	6	-42	-23.178	165.8	208	NA	1962-07-08T06:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	5	-43	-23.272	166.213	220.6	NA	1962-07-08T05:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	4	-44	-23.386	166.609	229.1	NA	1962-07-08T04:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	3	-45	-23.519	166.986	234.4	NA	1962-07-08T03:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	2	-46	-23.672	167.338	237.1	NA	1962-07-08T02:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	1	-47	-23.842	167.661	237.9	NA	1962-07-08T01:00:00Z	1962-07-10T00:00:00Z
1	1962	7	8	0	-48	-24.028	167.95	237.5	NA	1962-07-08T00:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	23	-49	-24.227	168.214	237.9	NA	1962-07-07T23:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	22	-50	-24.436	168.463	241.4	NA	1962-07-07T22:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	21	-51	-24.656	168.697	247.7	NA	1962-07-07T21:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	20	-52	-24.887	168.919	256.6	NA	1962-07-07T20:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	19	-53	-25.13	169.127	267.6	NA	1962-07-07T19:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	18	-54	-25.384	169.325	279.9	NA	1962-07-07T18:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	17	-55	-25.642	169.505	291.4	NA	1962-07-07T17:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	16	-56	-25.895	169.663	300.4	NA	1962-07-07T16:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	15	-57	-26.145	169.802	306.8	NA	1962-07-07T15:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	14	-58	-26.392	169.92	310.4	NA	1962-07-07T14:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	13	-59	-26.636	170.021	311.3	NA	1962-07-07T13:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	12	-60	-26.879	170.104	309.2	NA	1962-07-07T12:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	11	-61	-27.13	170.17	307.6	NA	1962-07-07T11:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	10	-62	-27.399	170.218	309.9	NA	1962-07-07T10:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	9	-63	-27.687	170.244	316.6	NA	1962-07-07T09:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	8	-64	-27.995	170.25	327.7	NA	1962-07-07T08:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	7	-65	-28.322	170.233	343.4	NA	1962-07-07T07:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	6	-66	-28.67	170.194	364	NA	1962-07-07T06:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	5	-67	-29.027	170.131	385.8	NA	1962-07-07T05:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	4	-68	-29.383	170.046	404.5	NA	1962-07-07T04:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	3	-69	-29.739	169.937	419.3	NA	1962-07-07T03:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	2	-70	-30.095	169.805	429.2	NA	1962-07-07T02:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	1	-71	-30.455	169.655	432.7	NA	1962-07-07T01:00:00Z	1962-07-10T00:00:00Z
1	1962	7	7	0	-72	-30.822	169.493	428.6	NA	1962-07-07T00:00:00Z	1962-07-10T00:00:00Z
1	1962	11	23	0	0	-27.44	153.55	2000	NA	1962-11-23T00:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	23	-1	-27.424	153.804	1949	NA	1962-11-22T23:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	22	-2	-27.418	154.05	1906.7	NA	1962-11-22T22:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	21	-3	-27.42	154.287	1871.7	NA	1962-11-22T21:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	20	-4	-27.428	154.512	1842.6	NA	1962-11-22T20:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	19	-5	-27.442	154.724	1818.4	NA	1962-11-22T19:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	18	-6	-27.46	154.921	1798.1	NA	1962-11-22T18:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	17	-7	-27.478	155.104	1777.8	NA	1962-11-22T17:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	16	-8	-27.495	155.274	1754.4	NA	1962-11-22T16:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	15	-9	-27.51	155.432	1729.7	NA	1962-11-22T15:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	14	-10	-27.523	155.58	1704.1	NA	1962-11-22T14:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	13	-11	-27.534	155.718	1678.3	NA	1962-11-22T13:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	12	-12	-27.542	155.849	1652.5	NA	1962-11-22T12:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	11	-13	-27.552	155.973	1628.4	NA	1962-11-22T11:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	10	-14	-27.565	156.093	1608.9	NA	1962-11-22T10:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	9	-15	-27.582	156.208	1593.9	NA	1962-11-22T09:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	8	-16	-27.604	156.317	1583.7	NA	1962-11-22T08:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	7	-17	-27.631	156.419	1578.6	NA	1962-11-22T07:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	6	-18	-27.662	156.515	1578.8	NA	1962-11-22T06:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	5	-19	-27.69	156.596	1581.8	NA	1962-11-22T05:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	4	-20	-27.705	156.658	1584.8	NA	1962-11-22T04:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	3	-21	-27.709	156.699	1587.4	NA	1962-11-22T03:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	2	-22	-27.701	156.719	1589.3	NA	1962-11-22T02:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	1	-23	-27.682	156.719	1590.6	NA	1962-11-22T01:00:00Z	1962-11-23T00:00:00Z
1	1962	11	22	0	-24	-27.653	156.698	1591.3	NA	1962-11-22T00:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	23	-25	-27.622	156.667	1589.6	NA	1962-11-21T23:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	22	-26	-27.597	156.638	1581.9	NA	1962-11-21T22:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	21	-27	-27.579	156.611	1568.5	NA	1962-11-21T21:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	20	-28	-27.568	156.586	1549.4	NA	1962-11-21T20:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	19	-29	-27.564	156.562	1524.7	NA	1962-11-21T19:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	18	-30	-27.569	156.541	1494.5	NA	1962-11-21T18:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	17	-31	-27.571	156.511	1460.4	NA	1962-11-21T17:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	16	-32	-27.562	156.461	1423.3	NA	1962-11-21T16:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	15	-33	-27.541	156.392	1383.4	NA	1962-11-21T15:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	14	-34	-27.509	156.302	1340.7	NA	1962-11-21T14:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	13	-35	-27.466	156.19	1295.4	NA	1962-11-21T13:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	12	-36	-27.413	156.054	1247.9	NA	1962-11-21T12:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	11	-37	-27.354	155.899	1204.7	NA	1962-11-21T11:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	10	-38	-27.292	155.736	1171.7	NA	1962-11-21T10:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	9	-39	-27.227	155.565	1148.4	NA	1962-11-21T09:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	8	-40	-27.158	155.384	1134.2	NA	1962-11-21T08:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	7	-41	-27.086	155.194	1128.7	NA	1962-11-21T07:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	6	-42	-27.011	154.993	1131.4	NA	1962-11-21T06:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	5	-43	-26.929	154.792	1134.8	NA	1962-11-21T05:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	4	-44	-26.833	154.605	1133.7	NA	1962-11-21T04:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	3	-45	-26.719	154.434	1127.2	NA	1962-11-21T03:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	2	-46	-26.586	154.28	1114.8	NA	1962-11-21T02:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	1	-47	-26.432	154.145	1095.9	NA	1962-11-21T01:00:00Z	1962-11-23T00:00:00Z
1	1962	11	21	0	-48	-26.254	154.036	1070.5	NA	1962-11-21T00:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	23	-49	-26.057	153.96	1044.9	NA	1962-11-20T23:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	22	-50	-25.847	153.923	1026.2	NA	1962-11-20T22:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	21	-51	-25.625	153.929	1014.7	NA	1962-11-20T21:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	20	-52	-25.398	153.981	1011.2	NA	1962-11-20T20:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	19	-53	-25.169	154.081	1016.3	NA	1962-11-20T19:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	18	-54	-24.945	154.232	1030.2	NA	1962-11-20T18:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	17	-55	-24.734	154.416	1049.9	NA	1962-11-20T17:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	16	-56	-24.54	154.613	1072.8	NA	1962-11-20T16:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	15	-57	-24.359	154.815	1098	NA	1962-11-20T15:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	14	-58	-24.191	155.018	1124.5	NA	1962-11-20T14:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	13	-59	-24.03	155.217	1150.4	NA	1962-11-20T13:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	12	-60	-23.873	155.407	1174.5	NA	1962-11-20T12:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	11	-61	-23.725	155.596	1196.2	NA	1962-11-20T11:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	10	-62	-23.589	155.792	1214.1	NA	1962-11-20T10:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	9	-63	-23.464	155.998	1228.8	NA	1962-11-20T09:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	8	-64	-23.349	156.215	1240.6	NA	1962-11-20T08:00:00Z	1962-11-23T00:00:00Z
1	1962	11	20	7	-65	-23.243	156.447	1250.1	NA	1962-11-20T07:00:00Z	1962-11-23T00:00:00Z
